Entry,6169,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,6018,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Fortunato,DOCG,Montefalco Sagrantino,Valdangius,Umbria,3,24-28,Sagrantino 100%,Fagiano arrosto,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,2,18+12,acciaio+botte piccola,steel+small oak,,,Italy,,,
1,0006018-1,1.02,44,6,0.22,8,,,,,,,,,3,,,,Montefalco Sagrantino Fortunato,DOCG,Montefalco Sagrantino,Valdangius,Umbria,3★,24-28,Sagrantino 100%,Fagiano arrosto – Faraona in salmì – Spezzatino di cinghiale,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,15.5,2k,18+12,acciaio+botte piccola,steel+small oak,,,Italy,,,
2,5997,,,,,,,,,,,,,,,2017,2007,,Montefalco Sagrantino Della Cima,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,4,33-37,Sagrantino 100%,Stufato al capriolo,89,4,89,nd,nd,,,Rosso fermo,Red Wine,16,5,36,botte piccola,small oak,"Rubino compatto e profondo tendente al granato. Presenta intensi profumi di visciola sotto spirito, viola appassita, chiodi di garofano, gocce di cioccolato fondente, cenni di caffè e una scia minerale ferrosa. In bocca è quasi masticabile e mostra equilibrio tra  il volume ben nascosto dai tannini vellutati e la bella vena acida. Grande struttura e lunga persistenza, con il frutto e le sensazioni speziate che non abbandonano mai il palato. Riposa in barrique di rovere francese per 36 mesi e affina per altri 12 mesi in bottiglia. ",,Italy,,,
2,5997,,,,,,,,,,,,,,,2018,2013,,Montefalco Sagrantino Della Cima,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,43-47,Sagrantino 100%,Tordi allo spiedo bardati con lardo,87,3,87,nd,nd,,,Rosso fermo,Red Wine,16,5,24,botte piccola,small oak,"Granato vivace ancora tinto di rubino  Il quadro odoroso coniuga intensità  e garbo, snocciolando confettura di mirtilli, ribes nero, arancia sanguinella  e cannella, che lasciano gradualmente spazio a profumi tostati e sbuffi balsamici di bacche di ginepro. L'assaggio rivela struttura e potenza, senza mai apparire pesante, corroborato da un tannino fine e rinfrescato da una buona acidità che bilancia la ricca voce alcolica. Il finale duraturo lascia il palato gradevolmente fruttato. Matura parte  in barrique e parte in botti di rovere di Slavonia da 25 ettolitri per 2 anni ",,Italy,,,
2,5997,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino Della Cima,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,40-44,Sagrantino 100%,Filetto alla Rossini,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,5,24,botte piccola,small oak,"Splendido rosso granato compatto.  | profumi si aprono su sensazioni di succo di amarene, scorza di arancia sanguinella e petali di rosa rossa macerati. Poi pepe in grani, chiodi di garofano e alloro, che sfumano su cenni di torrefazione e di genziana. Al gusto denota subito la sua struttura e l'imponente dotazione calorica, ben sostenuta da tannini integrati. Finale persistente e speziato. Matura in barrique e in botti di rovere di Slavonia per 24 mesi. ",,Italy,,,
2,5997,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino Della Cima,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,38-42,Sagrantino 100%,Agnello alla cacciatora,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,5,24,botte piccola,small oak,"Rubino intenso e vivace con sfumature granato. L'olfatto è diretto ed espressivo, aprendosi con profumi di confettura di frutti di bosco e fiori essiccati, per poi evolvere su rimandi di sottobosco, alloro e bacche di ginepro; più sottili si colgono i toni di china, grafite e cuoio. Al palato evidenzia la trama fine ed incisiva dei tannini, accompagnati da una gradevole vena fresca che caratterizzano  la lunghezza, contrapponendosi all'imponente dote calorica; rilascia nel finale una netta percezione fruttata. Matura per 24 mesi in barrique. ",,Italy,,,
2,5997,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino Della Cima,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,48-52,Sagrantino 100%,Costolette di pecora alla griglia,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16.5,5,24,botte piccola,small oak,"Rosso rubino tendente al granato,  di grande concentrazione. All'olfatto indugia su profumi di confettura di amarene, ribes nero, mora di rovo, scorza di arancia e viola essiccata; prosegue evocando cioccolato fondente e cenni di cuoio. Al palato mostra la  sua struttura imponente, sorretta da  un tannino di pregevole fattura che mitiga la voluminosa dotazione calorica, convogliando verso un finale persistente e fruttato. Matura per 24 mesi in barrique di rovere francese ",,Italy,,,
2,5997,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino Della Cima,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,43-47,Sagrantino 100%,nd,88,3,88,nd,nd,,,Rosso fermo,Red Wine,16.5,3,24,botte piccola,small oak,,,Italy,,,
2,5997,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Della Cima,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,4,48-52,Sagrantino 100%,Quaglie alla cacciatora,89,4,89,nd,nd,,,Rosso fermo,Red Wine,16.5,5,24,botte piccola,small oak,,,Italy,,,
1,0005997-1,3.69,15,21,0.41,14,,,,,,,,,3.3,,,,Montefalco Sagrantino Della Cima,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3★-4★,48-52,Sagrantino 100%,Tordi allo spiedo bardati con lardo – Filetto alla Rossini – Agnello alla cacciatora – Costolette di pecora alla griglia – Quaglie alla cacciatora,87.3,3★-4★,87.3,nd,nd,,,Rosso fermo,Red Wine,16.5,5k,24,botte piccola,small oak,,,Italy,,,
2,6006,,,,,,,,,,,,,,,2017,2007,,Montefalco Sagrantino Pozzo Del Curato,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,23-27,Sagrantino 100%,Brasato di manzo,85,3,85,nd,nd,,,Rosso fermo,Red Wine,15.5,20,24,botte piccola,small oak,"Rubino pieno che lascia qualche lieve spiraglio alla luce. Bouquet di buona ampiezza dominato da confettura  di frutti di bosco, scorza di arancia, cacao, cenni balsamici e speziati che si integrano bene con il frutto. Nonostante gli anni di affinamento, si avverte ancora un'evidente tensione fresco-tannica  nel sorso. l finale giustamente caldo e lungo si accompagna a ricordi fruttati  e vegetali. Per 24 mesi in barrique di rovere francese. ",,Italy,,,
2,6006,,,,,,,,,,,,,,,2018,2013,,Montefalco Sagrantino Pozzo Del Curato,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,2,28-32,Sagrantino 100%,nd,84,2,84,nd,nd,,,Rosso fermo,Red Wine,15.5,15,24,botte piccola,small oak,,,Italy,,,
2,6006,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino Pozzo Del Curato,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,28-32,Sagrantino 100%,Hamburger di cinghiale,85,3,85,nd,nd,,,Rosso fermo,Red Wine,15.5,20,24,botte piccola,small oak,"Rubino splendente e vivido che  sfuma lievemente sul bordo granato. Profilo olfattivo intenso e profondo,  con profumi di confettura di lamponi, cassis, fragranze di violetta e mirto. Quindi si svelano le spezie, dai chiodi  di garofano alla cannella, per chiudere sul cioccolatino alla ciliegia. In bocca si mostra dinamico ed elegante nella sua struttura, sostenuta da tannini decisi che asciugano il sorso. Lo sfondo balsamico contraddistingue un finale lungo Vinificato in acciaio, riposa in barrique e botti da 25 ettolitri per 18 mesi e altri 15 mesi in bottiglia ",,Italy,,,
2,6006,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino Pozzo Del Curato,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,28-32,Sagrantino 100%,Bistecca del curato,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,15,24,botte piccola,small oak,"Rubino vivido con lievi cenni granato. Profuma di frutti rossi, tamarindo, rosa rossa, chiodi di garofano, cardamomo  e cenni tostati di caffè in grani. Al  gusto l’abbraccio calorico e glicerico compensano la freschezza e tannini di pregevole fattura. Chiusura persistente con ritorni di arancia sanguinella. Riposa per 24 mesi in barrique. ",,Italy,,,
2,6006,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino Pozzo Del Curato,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,33-37,Sagrantino 100%,Guancia di maiale in umido,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16.5,20,24,botte piccola,small oak,"Bel rubino vivace che concede qualche spiraglio alla luce. Ventaglio olfattivo di visciole, gelatina di ribes rosso, mirto e petali di rosa canina, che si stemperano sulla speziatura di cannella e chiodi di garofano. l sorso è dinamico, di buona freschezza e trama tannica rifinita; la convinta persistenza si chiude con una delicata scia agrumata. Sosta per 24 mesi in barrique. ",,Italy,,,
2,6006,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino Pozzo Del Curato,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,28-32,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,20,24,botte piccola,small oak,,,Italy,,,
2,6006,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Pozzo Del Curato,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,3,38-42,Sagrantino 100%,Cinghiale in umido,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,12,24,botte piccola,small oak,,,Italy,,,
1,0006006-1,1.82,31,10,0.25,9,,,,,,,,,2.9,,,,Montefalco Sagrantino Pozzo Del Curato,DOCG,Montefalco Sagrantino,Villa Mongalli,Umbria,2★-3★,38-42,Sagrantino 100%,Hamburger di cinghiale – Bistecca del curato – Guancia di maiale in umido – Cinghiale in umido,85.4,2★-3★,85.4,nd,nd,,,Rosso fermo,Red Wine,16,12k,24,botte piccola,small oak,,,Italy,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6052,,,,,,,,,,,,,,,2017,2013,,Torgiano Rosso Riserva Freccia Degli Scacchi,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,4,33-37,Sangiovese 100%,Carrè di agnello con crosta di nocciole,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15.5,6,24,botte media,medium oak,"Trama fitta e coesa, di color rubino luminoso lievemente trasparente. Il naso comunica austerità, scoprendo dapprima i profumi del tabacco da  pipa e del caffè tostato, per poi aprirsi su frutti neri, in primis mora e mirtillo,  e sull'intensità balsamica del chinotto. Quindi tornano le spezie, con il pepe a solleticare insieme alle foglie di tè verde. Piena la rispondenza tra profumo e gusto, in cui il tannino, di trama quasi cesellata, apre la porta alla spina dorsale acido-sapida e alla struttura robusta, rotonda e piena. Chiude sul ricordo di -annella e zenzero. Matura per 24 mesi in tonneau di rovere francese.  ",,Italy,,,
2,6052,,,,,,,,,,,,,,,2019,2015,,Torgiano Rosso Riserva Freccia Degli Scacchi,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,3,33-37,Sangiovese 100%,Sedano nero in parmigiana,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,5,24,botte piccola,small oak,"Rubino profondo e vivo. Timbro olfattivo impostato su confetture di mirtilli  neri e visciole sotto spirito, seguite da timide suggestioni di petali di rosa e viola, mirto, sandalo e china. Nuance di vaniglia e chiodi di garofano richiamano delicati sentori di fave di cacao. Il  sorso si rivela caldo, energico, dalla trama tannica levigata che integra la freschezza, delineando una struttura evidente. Il finale è appagante, con rimandi di incenso. Sosta per 24 mesi in barrique e affina per 18 mesi in bottiglia ",,Italy,,,
2,6052,,,,,,,,,,,,,,,2020,2016,,Torgiano Rosso Riserva Freccia Degli Scacchi,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,3,33-37,Sangiovese 100%,Controfiletto di manzo al tartufo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,5,24,botte piccola,small oak,"Rubino di media trasparenza, vivido. Quadro olfattivo di progressive sensazioni, prima di confetture di prugna e visciole sotto spirito, poi  di violetta e iris; lo sviluppo evoca macchia mediterranea, alloro e  mirto in associazione alle sfumature  di inchiostro e china. Convincente l'assaggio, di freschezza e tensione grazie a tannini di buona estrazione; la chiara avvolgenza alcolica riporta un senso di proporzione; vino di struttura e dal finale di gustosa persistenza, chiude su cenni delicati di resina. Matura 24 mesi in barrique e poi affina per 18 mesi in bottiglia. ",,Italy,,,
2,6052,,,,,,,,,,,,,,,2021,2017,,Torgiano Rosso Riserva Freccia Degli Scacchi,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,4,33-37,Sangiovese 100%,Filetto di manzo all'aceto balsamico,89,4,89,nd,nd,,,Rosso fermo,Red Wine,14.5,10,18,botte piccola,small oak,"Livrea rubino con leggeri riflessi granato in una trama di leggere trasparenze. Lo spettro olfattivo è profondo e concede tonalità scure di confettura di prugne  e gelsi, per virare su ciclamino e fiori macerati; la progressione richiama cioccolato fondente, sandalo e tè nero, con accenni balsamici di resina. Al palato, a condurre il filo è l'integrazione della pimpante freschezza e dell'ottima trama tannica con l'avvolgenza alcolica; sorso di struttura e dal finale convincente. Sosta per 18 mesi in barrique, poi 2 anni in bottiglia ",,Italy,,,
2,6052,,,,,,,,,,,,,,,2022,2018,,Torgiano Rosso Riserva Freccia Degli Scacchi,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,4,35-39,Sangiovese 100%,nd,89,4,89,nd,nd,,,Rosso fermo,Red Wine,14.5,10,24,botte piccola,small oak,,,Italy,,,
2,6052,,,,,,,,,,,,,,,2023,2019,,Torgiano Rosso Riserva Freccia Degli Scacchi,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,3,32-36,Sangiovese 100%,Carrè di vitello alle erbe,88,3,88,nd,nd,,,Rosso fermo,Red Wine,15,10,24,botte piccola,small oak,"Rosso cremisi di grande concentrazione, AL naso sì apre su profumi di  marasca e gelso, poi accenni di rosa s combinano con indizi di carrube e ricordì rugginosi. Vino materico, freschezza e tamini in distensione bitanciano la voce calorica. Finale persistente su quizzi tostati.  ",,Italy,,,
1,0006052-1,4.02,2,19,0.57,25,,,,,,,,,3.5,,,,Torgiano Rosso Riserva Freccia Degli Scacchi,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,3★-4★,32-36,Sangiovese 100%,Carrè di agnello con crosta di nocciole – Sedano nero in parmigiana – Controfiletto di manzo al tartufo – Filetto di manzo all'aceto balsamico – Carrè di vitello alle erbe,87.8,3★-4★,87.8,nd,nd,,,Rosso fermo,Red Wine,15,10k,24,botte piccola,small oak,,,Italy,,,
2,6053,,,,,,,,,,,,,,,2020,2016,,Torgiano Rosso Riserva Pictoricus,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,3,98-102,Sangiovese 100%,Beccaccia allo spiedo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,1,24,botte piccola,small oak,"Rosso rubino pieno, luminoso e consistente. L'incipit olfattivo si distende su rimandi iniziali di gelso e mirtilli in confettura, con corredo di spezie dolci, poi si allarga a fini tessiture di ciclamino, rosmarino e cardamomo, refoli di humus e leggera balsamicità di pino.  Il palato è un progressivo sviluppo, in un'avvolgenza calorica di fondo che trova equilibrio grazie all'unione di trama tannica in distensione e sapidità. Matura per 24 mesi in barrique ",,Italy,,,
2,6053,,,,,,,,,,,,,,,2021,2017,,Torgiano Rosso Riserva Pictoricus,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,3,108-132,Sangiovese 100%,Spezzatino di agnello in umido,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,1,24,botte piccola,small oak,"Rosso rubino intenso. Mostra richiami di mirtillo e ribes nero, per poi aprirsi  a nuance balsamiche, echi di rosa e refoli di vaniglia. Al sorso lo sviluppo è progressivo e convincente; la frazione tannica ancora in distensione e la freschezza gustativa disciplinano l’avvolgenza alcolica. Per 2 anni in barrique di rovere di Bertrange. ",,Italy,,,
2,6053,,,,,,,,,,,,,,,2022,2018,,Torgiano Rosso Riserva Pictoricus,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,3,96-120,Sangiovese 100%,Spezzatino di agnello in umido,88,3,88,nd,nd,,,Rosso fermo,Red Wine,14.5,1,24,botte piccola,small oak,"Rubino di aristocratica fittezza. Ingolosiscono i profumi di frut- ta rossa sotto spirito con sfumature di rosa e rosmarino, che si uniscono a tratti di corteccia, con il contrappunto delle spezie dolci. Sorso di volume, morbidezze bilanciate da tannini e fre- schezza. Raffinato setale con richiami di incenso.",,Italy,,,
1,0006053-1,1.02,3,5,0.05,2,,,,,,,,,3,,,,Torgiano Rosso Riserva Pictoricus,DOCG,Torgiano Rosso Riserva,Terre Margaritelli,Umbria,3★,96-120,Sangiovese 100%,Spezzatino di agnello in umido – Spezzatino di agnello in umido – Beccaccia allo spiedo,86.7,3★,86.7,nd,nd,0,0,Rosso fermo,Red Wine,14.5,1k,24,botte piccola,small oak,,,Italy,,,
2,6053,,,,,,,,,,,,,,,2017,2011,,Torgiano Rosso Riserva Rubesco Vigna Monticchio,DOCG,Torgiano Rosso Riserva,Lungarotti,Umbria,5,28-32,Sangiovese 100%,Cinghiale in dolceforte,95,5,95,nd,nd,,,Rosso fermo,Red Wine,14.5,20,12,botte piccola/botte grande,small oak/big oak,"Manto rubino con cenni granato, luminoso e trasparente nella trama. Apre su un frutto scuro di mora e ribes nero che gradualmente lascia spazio alle spezie, dove primeggiano macis  e cardamomo. Quindi c'è posto per le tostature del caffè arabica e le nuance del tabacco biondo, per finire sui toni balsamici di eucalipto, sui sentori scuri del goudron e su quelli pungenti della ceralacca. La progressione gustativa  è dinamica, sottolineata da una freschezza mentolata e da un tannino sottilissimo che conduce alla chiusura, lunga, dove sono liquirizia e resina di pino ad accompagnare il sorso. Matura parte in barrique e parte in botti da 50 ettolitri ",,Italy,,,
2,6053,,,,,,,,,,,,,,,2018,2012,,Torgiano Rosso Riserva Rubesco Vigna Monticchio,DOCG,Torgiano Rosso Riserva,Lungarotti,Umbria,5,28-32,Sangiovese 100%,Scamorza al coccio con guanciale croccante,93,5,93,nd,nd,,,Rosso fermo,Red Wine,14,20,12,botte grande,big oak,"Richiama la veste di un cardinale, quel rosso intenso e sanguigno, luminoso e vivace. Generoso il naso, con un bouquet aggraziato, il cui ritmo è scandito da chiodi di garofano e cioccolato al latte fuso, ciliegia e marasca sotto spirito, toni mentolati e balsamici a evocare la citronella e l'incenso. Chiudono la marcia i profumi di scorze d'arancia e ferrosi. Al gusto il tannino è imponente, insieme alla freschezza, mediata tuttavia dalle morbide avvolgenze complessive. Dopo la deglutizione rimangono una lunga scia aromatica di cacao e un gusto decisamente vellutato. Riposa in botti grandi di rovere francese. ",,Italy,,,
2,6053,,,,,,,,,,,,,,,2019,2013,,Torgiano Rosso Riserva Rubesco Vigna Monticchio,DOCG,Torgiano Rosso Riserva,Lungarotti,Umbria,5,28-32,Sangiovese 100%,Filetto alla Rossini,94,5,94,nd,nd,,,Rosso fermo,Red Wine,14,20,12,botte grande,big oak,"Tonalità rubino con spiccata luminosità e leggera trasparenza. Pennellate  di ribes e sfumature di eucalipto sottolineano un'essenza olfattiva composta principalmente da amarene  e violette di campo, arancia rossa e richiami ferrosi, il tutto attraversato  da chiodi di garofano, tabacco dolce  e cacao. Nel tempo emergono refoli  di china, cardamomo e sottobosco  Il sorso è ben coeso, dinamico ed elegante, capace di avvolgere il palato con suadente morbidezza, lasciando poi spazio alla vivida freschezza,; il tannino, inciso in finissima trama, regala tensione e conduce a un finale interminabile, ricco di splendidi richiami fruttati e minerali Matura per un anno in barrique e botti da 50 ettolitri; segue un affinamento in bottiglia di 4 anni ",,Italy,,,
2,6053,,,,,,,,,,,,,,,2020,2015,,Torgiano Rosso Riserva Rubesco Vigna Monticchio,DOCG,Torgiano Rosso Riserva,Lungarotti,Umbria,5,28-32,Sangiovese 100%,Piccione ripieno su polenta,93,5,93,nd,nd,,,Rosso fermo,Red Wine,14,30,12,botte piccola/botte grande,small oak/big oak,"Rosso rubino di grande vivacità e trasparenza. Si concede al naso con eleganza, rivelando la propria limpida qualità: alle iniziali nuance di gelso  e prugne in confettura si uniscono i sentori di arance essiccate, poi fresie, viola, liquirizia e rabarbaro, per evolvere su richiami di humus, tabacco e noce moscata, incenso e china. Il gusto evoca sviluppo e dinamismo, unendo con efficacia l'avvolgenza alcolica alla vigorosa freschezza gustativa e alla trama tannica già integrata; il risultato è un vino di struttura, dal finale di durevole persistenza negli aromi fruttati e di eucalipto. Matura per un anno in barrique e botti da 50 ettolitri, poi 3 anni in bottiglia. ",,Italy,,,
2,6053,,,,,,,,,,,,,,,2021,2016,,Torgiano Rosso Riserva Rubesco Vigna Monticchio,DOCG,Torgiano Rosso Riserva,Lungarotti,Umbria,5,28-32,Sangiovese 100%,Carrè di maialino con cipolla,94,5,94,nd,nd,,,Rosso fermo,Red Wine,14,35,12,botte piccola/botte grande,small oak/big oak,"Livrea aristocratica rosso rubino luminosissimo, di decisa trasparenza L'olfatto rivela un ventaglio di progressiva complessità. In principio il tempo è scandito dalle tonalità scure di mirtillo, ciliegia e susine associate a rosa  canina e mentuccia, poi funghi, resina  e incenso, sfumate idee di pepe bianco, chiodi di garofano e cioccolato fondente. Il sorso è coerenza e dinamismo, evidenziato da una trama tannica cesellata con il supporto di una chiara freschezza. La lunga persistenza e il finale ne confermano la nobiltà e il lungo orizzonte evolutivo. Riposa per un anno parte in barrique e parte in botte grande, poi 3 anni in bottiglia ",,Italy,,,
2,6053,,,,,,,,,,,,,,,2022,2017,,Torgiano Rosso Riserva Rubesco Vigna Monticchio,DOCG,Torgiano Rosso Riserva,Lungarotti,Umbria,5,28-32,Sangiovese 100%,Lombatina di capretto e spuma di patate,95,5,95,nd,nd,,,Rosso fermo,Red Wine,14,35,12,botte piccola/botte grande,small oak/big oak,"Drappeggio luminoso, rosso rubino. Emoziona con richiami di mora di rovo, succo di amarene, scorza di arancia e rosa; poi percezioni di pepe e cioccolato. Sorso gustoso, tannini vellutati in sinergia con la freschezza contengono la voce calorica. Persi- stenza con memorie di ciliegia. ",,Italy,,,
2,6053,,,,,,,,,,,,,,,2023,2018,,Torgiano Rosso Riserva Rubesco Vigna Monticchio,DOCG,Torgiano Rosso Riserva,Lungarotti,Umbria,5,43-47,Sangiovese 100%,Filetto di vitello alla Rossini,94,5,94,nd,nd,,,Rosso fermo,Red Wine,14,35,12,botte piccola/botte grande,small oak/big oak,"Rubino luminoso con riverberi granato. Trama odorosa dal toni scuti di Inchiostro, amarena, confettura di frutti di bosco, nuance fioreali di verbena e ticordi di zeste darancia, tabacco dolce, cannella e zenzero. Bocca enerica e incisiva, Imperniata su una scia minerale di struggente placevolezza.  ",,Italy,,,
1,0006053-1,20.87,1,100,2.22,100,,,,,,,,,5,,,,Torgiano Rosso Riserva Rubesco Vigna Monticchio,DOCG,Torgiano Rosso Riserva,Lungarotti,Umbria,5★,43-47,Sangiovese 100%,Scamorza al coccio con guanciale croccante – Filetto alla Rossini – Piccione ripieno su polenta – Carrè di maialino con cipolla – Lombatina di capretto e spuma di patate – Filetto di vitello alla Rossini,94,5★,94,nd,nd,,,Rosso fermo,Red Wine,14,35k,12,botte piccola/botte grande,small oak/big oak,,,Italy,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6002,,,,,,,,,,,,,,,2017,2008,Passito,Montefalco Sagrantino Passito,DOCG,Montefalco Sagrantino,Adanti,Umbria,3,28-32,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso Passito,Sweet Passito Red,14.5,6,2+60,appassimento+botte grande,drying+big oak,,,Italy,,,
2,6002,,,,,,,,,,,,,,,2019,2009,Passito,Montefalco Sagrantino Passito,DOCG,Montefalco Sagrantino,Adanti,Umbria,3,23-27,Sagrantino 100%,Palomba alla ghiotta,86,3,86,nd,nd,,,Rosso Passito,Sweet Passito Red,14.5,5,2+60,appassimento+botte grande,drying+big oak,"Impenetrabile rubino denso e fitto. Esordio al naso articolato e suadente: emergono prugna in confettura, ciliegie sotto spirito, bacche di ginepro e caramella alla liquirizia, poi polvere di cacao, eucalipto, cannella e tabacco da pipa. All'assaggio dolcezza e tannino elettrizzano il palato, coeso e austero; la decisa sapidità detta i tempi per un lungo finale, asciutto e nitido negli aromi di ciliegia sotto spirito. Appassimento naturale per 2 mesi sui graticci, poi matura per 5 anni in botti da 14 ettolitri, seguiti da un ulteriore anno in bottiglia. ",,Italy,,,
2,6002,,,,,,,,,,,,,,,2020,2010,Passito,Montefalco Sagrantino Passito,DOCG,Montefalco Sagrantino,Adanti,Umbria,3,23-27,Sagrantino 100%,Torta Sacher,86,3,86,nd,nd,,,Rosso Passito,Sweet Passito Red,13.5,5,2+60,appassimento+botte grande,drying+big oak,"Veste rubino densa e serrata. Trama olfattiva di gelatina di frutti di bosco, arricchita da arancia candita, infusi di erbe officinali, liquirizia e carcadè, con delicate sfumature tostate, di cioccolato, zucchero filato e frutta disidratata L'impianto gustativo risulta cremoso, ricco di sapore e massa estrattiva, decisamente morbido e di buon apporto calorico, dal vivo nerbo tannico e appena sapido. Appassimento naturale per 2 mesi sui graticci, poi maturazione per 5 anni in botti da 15 ettolitri e tonneau. ",,Italy,,,
2,6002,,,,,,,,,,,,,,,2021,2011,Passito,Montefalco Sagrantino Passito,DOCG,Montefalco Sagrantino,Adanti,Umbria,3,28-32,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso Passito,Sweet Passito Red,14,5,2+60,appassimento+botte grande,drying+big oak,,,Italy,,,
2,6002,,,,,,,,,,,,,,,2022,2014,Passito,Montefalco Sagrantino Passito,DOCG,Montefalco Sagrantino,Adanti,Umbria,3,28-32,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso Passito,Sweet Passito Red,14,5,2+48,appassimento+botte grande,drying+big oak,,,Italy,,,
2,6002,,,,,,,,,,,,,,,2023,2015,Passito,Montefalco Sagrantino Passito,DOCG,Montefalco Sagrantino,Adanti,Umbria,3,28-32,Sagrantino 100%,Crostata ai frutti di bosco,86,3,86,nd,nd,,,Rosso Passito,Sweet Passito Red,14.5,4,2+48,appassimento+botte grande,drying+big oak,,,Italy,,,
1,0006002-1,2.03,1,100,3.33,100,,,,,,,,,3,,,Passito,Montefalco Sagrantino Passito,DOCG,Montefalco Sagrantino,Adanti,Umbria,3★,28-32,Sagrantino 100%,Palomba alla ghiotta – Torta Sacher – Crostata ai frutti di bosco,86,3★,86,nd,nd,,,Rosso Passito,Sweet Passito Red,14.5,4k,2+48,appassimento+botte grande,drying+big oak,,,Italy,,,
2,6023,,,,,,,,,,,,,,,2018,2010,Passito,Montefalco Sagrantino Passito,DOCG,Montefalco Sagrantino,Antonelli San Marco,Umbria,3,19-23,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso Passito,Sweet Passito Red,14.5,7,36,botte,oak,,,Italy,,,
2,6023,,,,,,,,,,,,,,,2019,2011,Passito,Montefalco Sagrantino Passito,DOCG,Montefalco Sagrantino,Antonelli San Marco,Umbria,3,19-23,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso Passito,Sweet Passito Red,14,7,36,botte,oak,,,Italy,,,
