Entry,0006216,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0002462,,,,,,,,,,,,,,,,2014,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Paraschos,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,Zuppa di porcini,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12,1,18,acciaio,steel,"Giallo ambrato. Sentori di abbameleintroducono un ventaglio olfattivo che alternasensazioni di malto d'orzo, dolci da forno,cera d'api, pesca sciroppata e mela allacannella. Un ingresso affilato anticipa unsorso di buona struttura, che non trascura lafreschezza, prevalentemente iodata. Richiamidi profumi terziari accompagnano il finale dirigogliosa sapidità e grip tannico. Fermenta inlegno di rovere dopo 2 giorni di macerazione.Poi maturazione in acciaio per 18 mesi eaffinamento in bottiglia per un anno senzafiltrazione.",in anfora,Italy,,,
1,0002462-1,0.68,22,23,0.84,21,74,8,0.31,13,232,3,0.12,3,3.0,,,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Paraschos,Friuli Venezia Giulia,3★,25-29,Ribolla gialla 100%,Pappardelle al ragù bianco di coniglio – Zuppa di porcini,86.0,3★,86.0,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12,3k,18,acciaio,steel,,,Italy,,,
2,0002489,,,,,,,,,,,,,,,,2016,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Petrussa,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,3,-,-,-,,,Italy,,,
2,0002489,,,,,,,,,,,,,,,,2017,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Petrussa,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,84,2,84,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,4,-,-,-,,,Italy,,,
2,0002489,,,,,,,,,,,,,,,,2018,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Petrussa,Friuli Venezia Giulia,3,15-19,Ribolla gialla 100%,nd,85,3,85,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,4,-,-,-,,,Italy,,,
1,0002489-1,0.57,27,19,1.12,28,87,7,0.42,17,262,3,0.16,4,2.3,,,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Petrussa,Friuli Venezia Giulia,2★-3★,15-19,Ribolla gialla 100%,nd,83.7,2★-3★,83.7,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,3k-4k,-,-,-,,,Italy,,,
2,0002476,,,,,,,,,,,,,,,2021,2019,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Pighin,Friuli Venezia Giulia,2,5-9,Ribolla gialla 85% – Chardonnay 15%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,13,-,-,-,,,Italy,,,
2,0002476,,,,,,,,,,,,,,,2023,2021,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Pighin,Friuli Venezia Giulia,2,8-12,Ribolla gialla 85% – Chardonnay 15%,Crostini con burro e alici,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,20,-,-,-,,,Italy,,,
1,0002476-1,0.23,53,8,0.78,19,146,3,0.29,12,379,1,0.11,3,2.0,,,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Pighin,Friuli Venezia Giulia,2★,8-12,Ribolla gialla 85% – Chardonnay 15%,Crostini con burro e alici,82.0,2★,82.0,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,20k,-,-,-,,,Italy,,,
2,0002494,,,,,,,,,,,,,,,,2016,,Ribolla Gialla Braida Santa Cecilia,IGT,Venezia Giulia Ribolla Gialla,Pitars,Friuli Venezia Giulia,1,5-9,Ribolla gialla 100%,nd,77,1,77,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12,23,-,-,-,,,Italy,,,
2,0002494,,,,,,,,,,,,,,,,2017,,Ribolla Gialla Braida Santa Cecilia,IGT,Venezia Giulia Ribolla Gialla,Pitars,Friuli Venezia Giulia,1,5-9,Ribolla gialla 100%,nd,79,1,79,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12,30,-,-,-,,,Italy,,,
2,0002494,,,,,,,,,,,,,,,,2018,,Ribolla Gialla Braida Santa Cecilia,IGT,Venezia Giulia Ribolla Gialla,Pitars,Friuli Venezia Giulia,2,5-9,Ribolla gialla 100%,nd,80,2,80,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12,50,-,-,-,,,Italy,,,
1,0002494-1,0.12,62,4,0.58,14,159,2,0.22,9,393,1,0.08,2,1.3,,,,Ribolla Gialla Braida Santa Cecilia,IGT,Venezia Giulia Ribolla Gialla,Pitars,Friuli Venezia Giulia,1★-2★,5-9,Ribolla gialla 100%,nd,78.7,1★-2★,78.7,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12,23k-50k,-,-,-,,,Italy,,,
2,0002484,,,,,,,,,,,,,,,,2010,,Ribolla Gialla Selezione,IGT,Venezia Giulia Ribolla Gialla,Podversic,Friuli Venezia Giulia,5,250-274,Ribolla gialla 100%,Fagiano con tartufo,92,5,92,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,14,2,72,botte,oak,"Splendido oro antico. Il profilo invitante dellozafferano apre il comparto olfattivo: fienod'alpeggio, cera d'api e propoli introduconogli effluvi di cardamomo e curcuma. Un cuoreestivo di macchia mediterranea ospita tabacco,polvere di caffè, sensazioni resinose, preziosavibrazione di colatura di alici. Sorso aggraziato,dalle perfette proporzioni, con minuziosi ricordiaromatici che si susseguono e si alternano.Interminabile finale sapido, balsamico, che sicongeda con bevibilità inattesa. Macerazionesulle bucce per 90 giorni in grandi tini di roveree maturazione per 72 mesi.",,Italy,,,
1,0002484-1,2.98,1,100,0.38,9,2,37,0.14,6,30,14,0.05,1,5.0,,,,Ribolla Gialla Selezione,IGT,Venezia Giulia Ribolla Gialla,Podversic,Friuli Venezia Giulia,5★,250-274,Ribolla gialla 100%,Fagiano con tartufo,92.0,5★,92.0,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,14,2k,72,botte,oak,,,Italy,,,
2,0002454,,,,,,,,,,,,,,,2017,2015,,Ribolla Gialla Think Yellow,IGT,Venezia Giulia Ribolla Gialla,Primosic,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,65,6,acciaio,steel,,,Italy,,,
2,0002454,,,,,,,,,,,,,,,2018,2016,,Ribolla Gialla Think Yellow,IGT,Venezia Giulia Ribolla Gialla,Primosic,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,88,6,acciaio,steel,,,Italy,,,
2,0002454,,,,,,,,,,,,,,,2019,2017,,Ribolla Gialla Think Yellow,IGT,Venezia Giulia Ribolla Gialla,Primosic,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,84,6,acciaio,steel,,,Italy,,,
2,0002454,,,,,,,,,,,,,,,2020,2018,,Ribolla Gialla Think Yellow,IGT,Venezia Giulia Ribolla Gialla,Primosic,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,84,6,acciaio,steel,,,Italy,,,
2,0002454,,,,,,,,,,,,,,,2021,2019,,Ribolla Gialla Think Yellow,IGT,Venezia Giulia Ribolla Gialla,Primosic,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,84,6,acciaio,steel,,,Italy,,,
2,0002454,,,,,,,,,,,,,,,2022,2020,,Ribolla Gialla Think Yellow,IGT,Venezia Giulia Ribolla Gialla,Primosic,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,84,2,84,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,60,6,acciaio,steel,,,Italy,,,
2,0002454,,,,,,,,,,,,,,,2023,2021,,Ribolla Gialla Think Yellow,IGT,Venezia Giulia Ribolla Gialla,Primosic,Friuli Venezia Giulia,3,14-18,Ribolla gialla 100%,Crostini al lardo di colonnata,85,3,85,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,70,6,acciaio,steel,,,Italy,,,
1,0002454-1,1.03,12,35,2.16,54,42,13,0.81,33,168,5,0.31,7,2.1,,,,Ribolla Gialla Think Yellow,IGT,Venezia Giulia Ribolla Gialla,Primosic,Friuli Venezia Giulia,2★-3★,14-18,Ribolla gialla 100%,Crostini al lardo di colonnata,82.7,2★-3★,82.7,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,70k,6,acciaio,steel,,,Italy,,,
2,0002456,,,,,,,,,,,,,,,2019,2017,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,40,4,acciaio,steel,"Paglierino tenue luminoso. Naso vivace,contraddistinto da un rigoglioso mazzo di erbearomatiche tra cui primeggiano la salvia e ilrosmarino. La componente fruttata ha i trattidella polpa bianca, in particolare della melarenetta. Lo sfondo è agrumato. Coerente esuccoso, riprende l'impronta fresco-sapidacon finale fruttato sorretto da sbuffi marini. Inacciaio per 4 mesi",,Italy,,,
2,0002456,,,,,,,,,,,,,,,2021,2019,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,Spaghetti alle vongole,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,35,4,acciaio,steel,"Paglierino tenue luminoso. Naso vivace,contraddistinto da un rigoglioso mazzo di erbearomatiche tra cui primeggiano la salvia e ilrosmarino. La componente fruttata ha i trattidella polpa bianca, in particolare della melarenetta. Lo sfondo è agrumato. Coerente esuccoso, riprende l'impronta fresco-sapidacon finale fruttato sorretto da sbuffi marini. Inacciaio per 4 mesi",,Italy,,,
2,0002456,,,,,,,,,,,,,,,2022,2020,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,2,10-14,Ribolla gialla 100%,nd,84,2,84,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,30,4,acciaio,steel,,,Italy,,,
2,0002456,,,,,,,,,,,,,,,2023,2021,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,3,13-17,Ribolla gialla 100%,Alici panate e fritte,85,3,85,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,70,4,acciaio,steel,"Paglierino Lucente. Dapprima svela un'impronta agrumata che fonde polpa darancia a effuvi di menta e salvia fresche, pol Indugia su ricordi di fior di rosmarino e zenzero. Incipit vellutato, prosegue succoso e sapldo, In equilibrio pertetto fino alla chiusura che evoca la frutta e | fiori gialli. ",,Italy,,,
1,0002456-1,0.69,19,23,1.53,38,68,9,0.57,23,224,3,0.22,5,2.3,,,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,2★-3★,13-17,Ribolla gialla 100%,Spaghetti alle vongole – Alici panate e fritte,83.3,2★-3★,83.3,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,70k,4,acciaio,steel,,,Italy,,,
2,0002455,,,,,,,,,,,,,,,,2014,,Ribolla Gialla Archetipi,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,Zuppa di cipolla di cevennes,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,8,6,acciaio,steel,"Giallo paglierino intenso e lucente. L’olfatto siarticola su sorprendenti note di miele, cera d'apie propoli. Sentori di litchi e crema al mandarino,seguiti da fioriture estive di ginestra, burrod'alpeggio e lieve mineralità salmastra. Bevafruttata, snella e succosa, che inizia morbida eprocede fresca e sapida fino al finale agrumatoe appagante. Vinificato in acciaio, vi matura 12mesi, dopo infusione con uva fresca dell'annatasuccessiva",,Italy,,,
2,0002455,,,,,,,,,,,,,,,,2015,,Ribolla Gialla Archetipi,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,Tagliolini al San Daniele,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,15,6,acciaio,steel,"Paglierino luminoso. Profilo olfattivo variegato,disegnato da mandorle e nocciole tostate,pesche macerate al vino, melone invernale, fiorie cenni tropicali di banana e papaia. lL’assaggio,inizialmente avvolgente e pieno, acquista ritmograzie a garbati cenni sapidi e a freschezzacitrina. Commiato lento, dai continui ricordifruttati. Matura in acciaio per 12 mesi",,Italy,,,
2,0002455,,,,,,,,,,,,,,,,2017,,Ribolla Gialla Archetipi,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,2,25-29,Ribolla gialla 100%,Linguine con sarde e pistacchi,84,2,84,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,15,6,acciaio,steel,"Paglierino dalle sfumature dorate. Mosaicoaromatico ricco su toni di frutta disidratata,albicocca, datteri, miele di arancia, peracaramellata, accompagnati da fiori essiccatied erbe officinali in polvere. Al palato esibisceaun'inattesa vitalità citrina, ben amalgamata allamorbidezza. Retrogusto sapido. In acciaio per 6mesi",,Italy,,,
2,0002455,,,,,,,,,,,,,,,,2018,,Ribolla Gialla Archetipi,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,3,20-24,Ribolla gialla 100%,nd,85,3,85,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,6,6,acciaio,steel,,,Italy,,,
1,0002455-1,1.13,9,38,1.72,43,39,14,0.64,26,163,5,0.25,6,2.8,,,,Ribolla Gialla Archetipi,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,2★-3★,20-24,Ribolla gialla 100%,Zuppa di cipolla di cevennes – Tagliolini al San Daniele – Linguine con sarde e pistacchi – ,85.3,2★-3★,85.3,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,6k-15k,6,acciaio,steel,,,Italy,,,
2,0002464,,,,,,,,,,,,,,,,2015,,Ribolla Gialla Lus,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,40,6,acciaio,steel,,in anfora,Italy,,,
2,0002464,,,,,,,,,,,,,,,,2016,,Ribolla Gialla Lus,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,2,15-19,Ribolla gialla 100%,Capesante agli asparagi,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,40,6,acciaio,steel,"Paglierino lucente. Si distinguono nettamentefiori primaverili, frutta a polpa bianca croccante,kiwi, mela fuji, erba cedrina, sfalci e sbuffiiodati. Saporito e succoso, di immediatagodibilità, regala un sorprendente allungo chesa di mela e gelsomino. In acciaio per 6 mesi.",in anfora,Italy,,,
1,0002464-1,0.23,53,8,0.46,11,146,3,0.17,7,379,1,0.07,2,2.0,,,,Ribolla Gialla Lus,IGT,Venezia Giulia Ribolla Gialla,Puiatti,Friuli Venezia Giulia,2★,15-19,Ribolla gialla 100%,Capesante agli asparagi,82.0,2★,82.0,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,3k,6,acciaio,steel,,,Italy,,,
2,0002469,,,,,,,,,,,,,,,,2009,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Radikon,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,Trippe di stoccafisso,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,6,48,botte,oak,"Intransigente tonalità ambrata. Naso attraenteper ampiezza e personalità, sfodera un còtéterziario di zafferano, mirra e incenso, che siinserisce perfettamente tra le pieghe di polpad'agrumi, miele di eucalipto e datteri. Timbrospeziato di cardamomo verde e noce moscatasul finire. L'ingresso appuntito mostra un'aciditàdecisa che trova un perfetto partner nelladebordante sapidità. Senza mezze misure finoalla fine. Macerato a lungo in botte grande.",non filtrato,Italy,,,
2,0002469,,,,,,,,,,,,,,,,2010,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Radikon,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,Bisato in speo,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,6,48,botte,oak,"Giallo ambra intenso con riflessi doratiBouquet sfaccettato di macis, fienagioned'alpeggio, arance candite e frutta secca,impreziosito da malto d'orzo, amaretto,torroncino, ceralacca e un accenno etereodi prugna sotto spirito. Sorso di grandeavvolgenza, corpo e complessità, con uningresso cremoso, che si allunga fresco eappena astringente. Chiusura lenta su saporidi frutta candita e caramellata. Fermentazionecon lungo contatto sulle bucce in tini di rovere.",non filtrato,Italy,,,
2,0002469,,,,,,,,,,,,,,,,2011,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Radikon,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,Baeckeoffe di pesce,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,13,6,48,botte,oak,"Rigoroso colore ambra scuro. l naso proiettadapprima profumi intensamente eterei di iodio,ceralacca e caramella inglese. Lentamente sifanno spazio fragranze di chips di albicocca,dattero, propoli, arance macerate nello spiritoe un guizzo rugginoso. Indugia al palato conaffilata freschezza e rugosità dovuta allalunga macerazione. La beva, decisamenteimpegnativa, non ha timore a svilupparsicon lentezza, alternando temi sapidi a tonispiccatamente evoluti. Fermentazione conlungo contatto sulle bucce.",non filtrato,Italy,,,
2,0002469,,,,,,,,,,,,,,,,2013,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Radikon,Friuli Venezia Giulia,3,30-34,Ribolla gialla 100%,Zuppa di funghi porcini e speck,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,13,6,48,botte,oak,"Caldo color dell'ambra, appena opalescente.Tavolozza olfattiva di grande ampiezza, conpennellate di miele, malto, frutta disidratata,folate di zafferano e fiori gialli essiccati, su unadecisa mineralità. Ampio e di grande impattoall'assaggio, con l'ingresso fresco che siallunga sulla ruvida firma della macerazione.Lunga persistenza dai ricordi minerali. Dopo lasosta sulle bucce, riposa per 4 anni in botti dirovere. Non è filtrato.",non filtrato,Italy,,,
2,0002469,,,,,,,,,,,,,,,,2014,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Radikon,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,Petto d'anatra al forno con porcini,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,6,48,botte,oak,"Giallo ambrato. Naso di gradevole impatto conmiele, zafferano, albicocca disidratata, fiorigialli essiccati, malto, resine e colatura di alici.Bocca trainata dalla forza acida che si allungainsieme alla ruvida firma della macerazione.Ricordi minerali firmano il congedo del sorsodopo una lunga persistenza. Macerazionespontanea, fermentazione con macerazione intini di rovere per 4 mesi; maturazione in botteper 4 anni e affinamento in bottiglia per 12mesi",non filtrato,Italy,,,
1,0002469-1,1.69,6,57,2.10,52,16,21,0.78,32,90,8,0.30,7,3.0,,,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Radikon,Friuli Venezia Giulia,3★,25-29,Ribolla gialla 100%,Trippe di stoccafisso – Bisato in speo – Baeckeoffe di pesce – Zuppa di funghi porcini e speck – Petto d'anatra al forno con porcini,86.0,3★,86.0,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,6k,48,botte,oak,,,Italy,,,
2,0002466,,,,,,,,,,,,,,,,2016,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Dei Tassi,Friuli Venezia Giulia,3,10-14,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,20,-,-,-,,,Italy,,,
2,0002466,,,,,,,,,,,,,,,,2017,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Dei Tassi,Friuli Venezia Giulia,3,15-19,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,13,25,-,-,-,,,Italy,,,
2,0002466,,,,,,,,,,,,,,,,2018,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Dei Tassi,Friuli Venezia Giulia,3,15-19,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,13,20,-,-,-,,,Italy,,,
2,0002466,,,,,,,,,,,,,,,,2019,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Dei Tassi,Friuli Venezia Giulia,3,15-19,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,13,20,-,-,-,,,Italy,,,
1,0002466-1,1.35,8,45,2.67,66,28,17,1.00,41,134,6,0.38,9,3.0,,,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Dei Tassi,Friuli Venezia Giulia,3★,15-19,Ribolla gialla 100%,nd,86.0,3★,86.0,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,13,20k-25k,-,-,-,,,Italy,,,
2,0002471,,,,,,,,,,,,,,,2018,2015,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Severo,Friuli Venezia Giulia,3,20-24,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,4,24,botte,oak,,non filtrato,Italy,,,
2,0002471,,,,,,,,,,,,,,,2019,2016,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Severo,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,4,24,botte,oak,,non filtrato,Italy,,,
2,0002471,,,,,,,,,,,,,,,2020,2017,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Severo,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,4,24,botte,oak,,non filtrato,Italy,,,
2,0002471,,,,,,,,,,,,,,,2021,2018,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Severo,Friuli Venezia Giulia,3,15-19,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,4,24,botte,oak,,non filtrato,Italy,,,
2,0002457,,,,,,,,,,,,,,,2022,2019,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Severo,Friuli Venezia Giulia,3,25-29,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,4,24,botte,oak,,,Italy,,,
2,0002457,,,,,,,,,,,,,,,2023,2020,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Severo,Friuli Venezia Giulia,3,24-28,Ribolla gialla 100%,Gamberoni al curry,88,3,88,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,4,24,botte,oak,,,Italy,,,
1,0002457-1,2.03,3,68,2.62,65,8,25,0.98,40,57,10,0.37,9,3.0,,,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Ronco Severo,Friuli Venezia Giulia,3★,24-28,Ribolla gialla 100%,Gamberoni al curry,86.3,3★,86.3,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,4k,24,botte,oak,,,Italy,,,
2,0002490,,,,,,,,,,,,,,,,2015,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Roncus,Friuli Venezia Giulia,2,10-14,Ribolla gialla 100%,nd,84,2,84,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12,8,-,-,-,,,Italy,,,
2,0002490,,,,,,,,,,,,,,,,2016,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Roncus,Friuli Venezia Giulia,3,10-14,Ribolla gialla 100%,nd,85,3,85,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,8,-,-,-,,,Italy,,,
2,0002490,,,,,,,,,,,,,,,,2017,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Roncus,Friuli Venezia Giulia,3,10-14,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,8,-,-,-,,,Italy,,,
2,0002490,,,,,,,,,,,,,,,,2018,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Roncus,Friuli Venezia Giulia,3,15-19,Ribolla gialla 100%,nd,86,3,86,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,8,-,-,-,,,Italy,,,
1,0002490-1,1.13,9,38,2.23,55,39,14,0.83,34,163,5,0.32,8,2.8,,,,Ribolla Gialla,IGT,Venezia Giulia Ribolla Gialla,Roncus,Friuli Venezia Giulia,2★-3★,15-19,Ribolla gialla 100%,nd,85.3,2★-3★,85.3,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,8k,-,-,-,,,Italy,,,
2,0002486,,,,,,,,,,,,,,,2017,2015,,Ribolla Gialla Zui,IGT,Venezia Giulia Ribolla Gialla,Russolo,Friuli Venezia Giulia,2,10-14,Ribolla gialla 100%,Crostini al lardo di Carnia,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,10,6,acciaio,steel,"Giallo paglierino luminoso. Ventata difreschezza agrumata e di frutta tropicale,dove spiccano, fra le altre, impressioni difiori di sambuco, mandarino e zest d'arancio.Panorama gustativo con la freschezza adominare la scena, in un assieme che pare| quasi dolce e accomodante. In acciaio per 6mesi",,Italy,,,
2,0002486,,,,,,,,,,,,,,,2018,2016,,Ribolla Gialla Zui,IGT,Venezia Giulia Ribolla Gialla,Russolo,Friuli Venezia Giulia,2,10-14,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,10,6,acciaio,steel,,,Italy,,,
2,0002486,,,,,,,,,,,,,,,2019,2017,,Ribolla Gialla Zui,IGT,Venezia Giulia Ribolla Gialla,Russolo,Friuli Venezia Giulia,2,10-14,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,12,6,acciaio,steel,,,Italy,,,
2,0002486,,,,,,,,,,,,,,,2020,2018,,Ribolla Gialla Zui,IGT,Venezia Giulia Ribolla Gialla,Russolo,Friuli Venezia Giulia,2,10-14,Ribolla gialla 100%,nd,82,2,82,nd,nd,Friuli Ribolla,,Bianco Fermo,White Wine,12.5,20,6,acciaio,steel,,,Italy,,,
