Entry,0006643,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0006600,,,,,,,,,,,,,,,2021,2019,Superiore,Vermentino Di Gallura Superiore Sienda,DOCG,Vermentino Di Gallura,Mura,Sardegna,3,13-17,Vermentino 100%,Orata al sale con erbe aromatiche,86,,86,,na,,,Bianco fermo,White Wine,14.5,10,6,acciaio,steel,"Paglierino deciso e cristallino. Profilo olfattivo intenso e lineare, incentrato  su fragranti sentori fruttati dal timbro esotico, richiami agrumati che ricordano il pompelmo, su uno sfondo dalle chiare suggestioni minerali e iodate. Al gusto  è avvolgente ed equilibrato, con una decisa morbidezza ravvivata da sapidità e freschezza. Sfuma delicatamente ammandorlato. Sosta per 6 mesi in acciaio, sottoposto a bàtonnage. ",,Italy,,,
2,0006600,,,,,,,,,,,,,,,2022,2020,Superiore,Vermentino Di Gallura Superiore Sienda,DOCG,Vermentino Di Gallura,Mura,Sardegna,3,16-20,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,14,10,7,acciaio,steel,,,Italy,,,
1,0006600-1,1.35,25,23,1.26,27,,,,,,,,,3.0,,,Superiore,Vermentino Di Gallura Superiore Sienda,DOCG,Vermentino Di Gallura,Mura,Sardegna,3★,16-20,Vermentino 100%,Filetto di gallinella all'acqua pazza – Astice alla catalana – Orata al sale con erbe aromatiche – ,86.0,0★,86.0,nd,nd,,,Bianco fermo,White Wine,14,10k,7,acciaio,steel,,,Italy,,,
2,0006594,,,,,,,,,,,,,,,2017,2015,Superiore,Vermentino Di Gallura Superiore Karagnanj,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,2,14-18,Vermentino 100%,Zuppa di cozze,84,,84,,na,,,Bianco fermo,White Wine,14.5,90,7,acciaio,steel,"Giallo paglierino. Olfatto siglato daprofumi di mela golden, pesca nettarina,melone e agrumi. l’assaggio è marcatoda una freschezza fruttata intensa esuccosa, cui fanno da contrappuntola componente glicerica e la matricecalorica. Sfuma in un finale sapido easciutto. Acciaio",,Italy,,,
2,0006594,,,,,,,,,,,,,,,2018,2016,Superiore,Vermentino Di Gallura Superiore Karagnanj,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3,14-18,Vermentino 100%,Spaghetti alla granseola,85,,85,,na,,,Bianco fermo,White Wine,14,95,7,acciaio,steel,"Luminoso paglierino. Al debuttodispensa intense sensazioni fruttate dilitchi, uva spina e pompelmo rosa, chesi acquietano solo al sopraggiungeredi note erbacee di bosso, erba sfalciatae salvia; chiude su effluvi salini ebalsamici. Sorso rotondo e caldo; simantiene tonico per la freschezza viva ela sapidità ben espressa, che si allungasul finale evocando suggestioni marine.Solo acciaio",,Italy,,,
2,0006594,,,,,,,,,,,,,,,2019,2017,Superiore,Vermentino Di Gallura Superiore Karagnanj,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3,14-18,Vermentino 100%,Fregula ai frutti di mare,86,,86,,na,,,Bianco fermo,White Wine,14.5,95,7,acciaio,steel,"Paglierino smagliante. Approccio olfattivo subito esplicito, modulato su freschi sentori di biancospino, petunia  e mela verde, arricchito da richiami  di pietra focaia e salsedine. Tensione gustativa briosa e appagante, capace di orchestrare armoniosamente la spiccata dotazione acida e le morbidezze gliceriche; finale coerente, delicatamente ammandorlato e di lunga persistenza Solo acciaio. ",,Italy,,,
2,0006594,,,,,,,,,,,,,,,2020,2018,Superiore,Vermentino Di Gallura Superiore Karagnanj,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3,14-18,Vermentino 100%,Calamari arrosto,86,,86,,na,,,Bianco fermo,White Wine,14,130,7,acciaio,steel,"Paglierino intenso e scintillante. Esordio di classe, sfaccettato, su toni di acacia, biancospino, pompelmo rosa, melone e pesca bianca; sfondo che rimanda una leggera impronta iodata. Vivido al gusto e di buon corpo, rivela un equilibrio ben bilanciato tra le parti, con un corredo glicerico ben percettibile, efficacemente ravvivato da una spiccata dote fresco- sapida; sorso coerente e persistente, dalla chiusura minerale. Sosta in acciaio per 7 mesi ",,Italy,,,
2,0006594,,,,,,,,,,,,,,,2021,2019,Superiore,Vermentino Di Gallura Superiore Karagnanj,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,4,14-18,Vermentino 100%,Zuppa di fagioli cannellini e cozze,89,,89,,na,,,Bianco fermo,White Wine,14,100,7,acciaio,steel,"Paglierino intenso. Espressione olfattiva di grande piacevolezza che evoca sentori di litchi, papaia, cedro, acacia, biancospino e mandorlo. Sorso di volume, ben strutturato e accattivante, che si distende al palato in tutta la sua complessità; si apprezzano freschezza e sapidità ben calibrate, in giusta contrapposizione con la dote calorica Finale di ottima persistenza siglato  da una delicata eco ammandorlata Maturazione in acciaio per 7 mesi ",,Italy,,,
2,0006594,,,,,,,,,,,,,,,2022,2020,Superiore,Vermentino Di Gallura Superiore Karagnanj,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,4,14-18,Vermentino 100%,nd,90,,90,,na,,,Bianco fermo,White Wine,14,100,8,acciaio,steel,,,Italy,,,
2,0006594,,,,,,,,,,,,,,,2023,2021,Superiore,Vermentino Di Gallura Superiore Karagnanj,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3,15-19,Vermentino 100%,Insalata di mare,87,,87,,na,,,Bianco fermo,White Wine,14,140,8,acciaio,steel,,,Italy,,,
1,0006594-1,3.47,5,58,3.42,73,,,,,,,,,3.1,,,Superiore,Vermentino Di Gallura Superiore Karagnanj,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,2★-4★,15-19,Vermentino 100%,Spaghetti alla granseola – Fregula ai frutti di mare – Calamari arrosto – Zuppa di fagioli cannellini e cozze – Insalata di mare,86.7,0★,86.7,nd,nd,,,Bianco fermo,White Wine,14,140k,8,acciaio,steel,,,Italy,,,
2,0006595,,,,,,,,,,,,,,,2017,2015,Superiore,Vermentino Di Gallura Superiore Katala,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3,20-24,Vermentino 100%,Spaghetti al ragù di cernia,86,,86,,na,,,Bianco fermo,White Wine,14.5,12,9,acciaio,steel,"Affascinante e luminoso paglierino. Apresontuoso e fine con mela annurca, fruttodella passione, scorza di cedro, erbemediterranee e decise note minerali disalgemma che completano l'esibizioneolfattiva. Il sorso è ricco e dinamico,con scia agrumata ed espressivitàminerale ravvivate da bella freschezzae stemperate da giusta quota alcolica.Lungo e appagante il finale, di marcatasapidità. Vinificato esclusivamente inacciaio con macerazione sulle bucce dicirca 5 giorni a temperatura controllatain fase di fermentazione.",,Italy,,,
2,0006595,,,,,,,,,,,,,,,2019,2016,Superiore,Vermentino Di Gallura Superiore Katala,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3,20-24,Vermentino 100%,Tonno alle erbe aromatiche,86,,86,,na,,,Bianco fermo,White Wine,14.5,9,9,acciaio,steel,"Paglierino dai bagliori dorati. Incipit di ginestra, resina e ginepro, che cede  il campo a garbati toni agrumati; indugia lungamente su echi minerali. Sorso tonico, sospinto da freschezza e sapidità, ma altrettanto ricco di setose componenti morbide; sfuma su una gustosa scia fruttata. Vinificazione in acciaio ",,Italy,,,
2,0006595,,,,,,,,,,,,,,,2020,2018,Superiore,Vermentino Di Gallura Superiore Katala,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3,20-24,Vermentino 100%,Tonno alle erbe aromatiche,86,,86,,na,,,Bianco fermo,White Wine,14.5,12,9,acciaio,steel,"Paglierino vivace con bagliori verdolini. All'olfatto fresche essenze di mandarino, cedro e fragranze di salvia e origano  si attardano su richiami iodati. l  sorso, teso e dinamico, dispiega una freschissima trama intrisa di acidità, sapidità e mineralità, che la sostenuta componente calorica non mette in soggezione; beva fluida, gradevole e senza cedimenti, accompagnata da un lungo finale appena amaricante. Solo acciaio per 9 mesi ",,Italy,,,
2,0006595,,,,,,,,,,,,,,,2021,2019,Superiore,Vermentino Di Gallura Superiore Katala,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3,20-24,Vermentino 100%,Linguine al sugo di granchi,86,,86,,na,,,Bianco fermo,White Wine,14,10,9,acciaio,steel,"Paglierino intenso e vivace. All'esordio si colgono ricordi esotici e agrumati  di ananas e pompelmo; il seguito è segnato da elicriso, acacia e suggestioni minerali iodate. Il sorso è pieno e articolato, con un accento iniziale che cade su sapidità e freschezza, per  poi dar voce a calore e morbidezza  che riequilibrano il sorso. Chiusura  di buona persistenza che sembra indugiare tra cenni di agrumi e un tocco gradevolmente amaricante. Sosta per 9 mesi in acciaio. ",,Italy,,,
2,0006595,,,,,,,,,,,,,,,2023,2020,Superiore,Vermentino Di Gallura Superiore Katala,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3,20-24,Vermentino 100%,Sautè di cozze,88,,88,,na,,,Bianco fermo,White Wine,14,12,9,acciaio,steel,,,Italy,,,
1,0006595-1,1.69,16,28,1.29,28,,,,,,,,,3.0,,,Superiore,Vermentino Di Gallura Superiore Katala,DOCG,Vermentino Di Gallura,Orlando Tondini,Sardegna,3★,20-24,Vermentino 100%,Spaghetti al ragù di cernia – Tonno alle erbe aromatiche – Tonno alle erbe aromatiche – Linguine al sugo di granchi – Sautè di cozze,86.4,0★,86.4,nd,nd,,,Bianco fermo,White Wine,14,12k,9,acciaio,steel,,,Italy,,,
2,0006597,,,,,,,,,,,,,,,2017,2015,Superiore,Vermentino Di Gallura Superiore Monteoro,DOCG,Vermentino Di Gallura,Sella E Mosca,Sardegna,3,10-14,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,14,80,4,acciaio,steel,,,Italy,,,
2,0006597,,,,,,,,,,,,,,,2018,2016,Superiore,Vermentino Di Gallura Superiore Monteoro,DOCG,Vermentino Di Gallura,Sella E Mosca,Sardegna,3,10-14,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,14,80,4,acciaio,steel,,,Italy,,,
2,0006597,,,,,,,,,,,,,,,2020,2018,Superiore,Vermentino Di Gallura Superiore Monteoro,DOCG,Vermentino Di Gallura,Sella E Mosca,Sardegna,3,10-14,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,13,80,4,acciaio,steel,,,Italy,,,
2,0006597,,,,,,,,,,,,,,,2021,2019,Superiore,Vermentino Di Gallura Superiore Monteoro,DOCG,Vermentino Di Gallura,Sella E Mosca,Sardegna,3,10-14,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,14.5,19,4,acciaio,steel,,,Italy,,,
2,0006597,,,,,,,,,,,,,,,2022,2020,Superiore,Vermentino Di Gallura Superiore Monteoro,DOCG,Vermentino Di Gallura,Sella E Mosca,Sardegna,3,10-14,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,14,19,4,acciaio,steel,,,Italy,,,
2,0006597,,,,,,,,,,,,,,,2023,2021,Superiore,Vermentino Di Gallura Superiore Monteoro,DOCG,Vermentino Di Gallura,Sella E Mosca,Sardegna,3,11-15,Vermentino 100%,Triglie in guazzetto,86,,86,,na,,,Bianco fermo,White Wine,14.5,80,4,acciaio,steel,,,Italy,,,
1,0006597-1,2.03,12,34,2.62,56,,,,,,,,,3.0,,,Superiore,Vermentino Di Gallura Superiore Monteoro,DOCG,Vermentino Di Gallura,Sella E Mosca,Sardegna,3★,11-15,Vermentino 100%,Triglie in guazzetto,86.0,0★,86.0,nd,nd,,,Bianco fermo,White Wine,14.5,80k,4,acciaio,steel,,,Italy,,,
2,0006587,,,,,,,,,,,,,,,2017,2015,,Vermentino Di Gallura Spera,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,9-13,Vermentino 100%,Spigola al sale,86,,86,,na,,,Bianco fermo,White Wine,13.5,70,8,acciaio,steel,"Paglierino con riflessi verdolini. Impattoolfattivo fresco e delicato, proponeinizialmente pesca bianca, uva spina,lime e rosa, per declinare su arbustiaromatici e intriganti note minerali diroccia frantumata. Al gusto è composto,morbido e caldo, ma sostenuto da vivafreschezza. Chiude sapido. Acciaio per 8mesi",,Italy,,,
2,0006587,,,,,,,,,,,,,,,2019,2016,,Vermentino Di Gallura Spera,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,9-13,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,13.5,80,8,acciaio,steel,,,Italy,,,
2,0006587,,,,,,,,,,,,,,,2020,2018,,Vermentino Di Gallura Spera,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,9-13,Vermentino 100%,San Pietro all'isolana,86,,86,,na,,,Bianco fermo,White Wine,14,150,3,acciaio,steel,"Paglierino, con luminose venature verdoline. Ventaglio odoroso marcatamente minerale, impreziosito da profumi di frutta esotica, mela renetta, pesca bianca e agrumi; accenni di basilico e salvia sullo sfondo. Al gusto è teso, rettilineo, asciutto e gustoso, con una vibrante dotazione fresco-sapida che contrasta senza troppa fatica il deciso apporto alcolico; si congeda  su refoli leggermente ammandorlati Lavorato interamente in acciaio, con permanenza di 3 mesi sui lieviti ",,Italy,,,
2,0006587,,,,,,,,,,,,,,,2022,2020,,Vermentino Di Gallura Spera,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,9-13,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,13.5,150,3,acciaio,steel,"Paglierino, con luminose venature verdoline. Ventaglio odoroso marcatamente minerale, impreziosito da profumi di frutta esotica, mela renetta, pesca bianca e agrumi; accenni di basilico e salvia sullo sfondo. Al gusto è teso, rettilineo, asciutto e gustoso, con una vibrante dotazione fresco-sapida che contrasta senza troppa fatica il deciso apporto alcolico; si congeda  su refoli leggermente ammandorlati Lavorato interamente in acciaio, con permanenza di 3 mesi sui lieviti ",,Italy,,,
2,0006587,,,,,,,,,,,,,,,2023,2021,,Vermentino Di Gallura Spera,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,11-15,Vermentino 100%,Risotto agli scampi,86,,86,,na,,,Bianco fermo,White Wine,14,200,3,acciaio,steel,,,Italy,,,
1,0006587-1,1.69,16,28,2.18,47,,,,,,,,,3.0,,,,Vermentino Di Gallura Spera,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3★,11-15,Vermentino 100%,Spigola al sale – San Pietro all'isolana – Risotto agli scampi,86.0,0★,86.0,nd,nd,,,Bianco fermo,White Wine,14,200k,3,acciaio,steel,,,Italy,,,
2,0006591,,,,,,,,,,,,,,,2017,2014,Superiore,Vermentino Di Gallura Superiore Beru,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,28-32,Vermentino 100%,Formaggi caprini a crosta fiorita,86,,86,,na,,,Bianco fermo,White Wine,14,6,12,botte piccola,small oak,"Paglierino luminoso che vira al dorato.Apre con un'accattivante nota speziatae boisé di vaniglia, tabacco biondo,cenni caramellati e burrosi. Si distendesu sentori di melone cantalupo, melaannurca e pera camusina, ravvivati daerbe aromatiche fresche. L’assaggioè segnato da vibrante freschezza emarcata sapidità, bilanciate da unamorbidezza avvolgente, sorrettaelegantemente dall'opulenza alcolica.Chiusura lunga e godibile. Matura per 12mesi in barrique di rovere di Allier.",,Italy,,,
2,0006591,,,,,,,,,,,,,,,2019,2015,Superiore,Vermentino Di Gallura Superiore Beru,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,29-33,Vermentino 100%,Fritto di baccalà,86,,86,,na,,,Bianco fermo,White Wine,14,9,12,botte piccola,small oak,"Paglierino dorato, intenso, di luminosa trasparenza. ll ricco bouquet ammalia con ricordi agrumati di bergamotto  e cedro candito; affiorano poi mandorle tostate e miele, spezie  dolci e pasticceria; suadente epilogo su ricordi balsamici. Al palato regala corpo e volume, ben sostenuti da  una rassicurante freschezza iodata  e minerale che appaga, lasciando in secondo piano le morbide rotondità; chiude persistente su una scia sapida. Sosta a lungo sui lieviti e matura in legno di rovere per 12 mesi ",,Italy,,,
2,0006591,,,,,,,,,,,,,,,2020,2016,Superiore,Vermentino Di Gallura Superiore Beru,DOCG,Vermentino Di Gallura,Siddura,Sardegna,4,29-33,Vermentino 100%,Linguine all'astice,89,,89,,na,,,Bianco fermo,White Wine,14,7,12,botte piccola,small oak,"Paglierino brillante con lampi dorati. Impatto olfattivo suggestivo, con invitanti note di pasticceria che precedono un variegato susseguirsi di percezioni, dal fiore di mandorlo alla ginestra, dalla mimosa alla camomilla, dalla scorza d'agrumi candita alla maracuja, accompagnate da una delicata speziatura di vaniglia. Al palato si mostra deciso e generoso, ritmato, dallo stile raffinato, con la ricca dote fresco-sapida ingentilita da suadenti carezze gliceriche che ancora invitano all'assaggio; lunga dissolvenza su una scia iodata, arricchita da preziosi accenti balsamici. Fermenta in tini di legno e matura per 12 mesi in barrique di rovere d'Allier. ",,Italy,,,
1,0006591-1,1.68,20,28,0.91,19,,,,,,,,,3.3,,,Superiore,Vermentino Di Gallura Superiore Beru,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3★-4★,29-33,Vermentino 100%,Linguine all'astice – Fritto di baccalà – Formaggi caprini a crosta fiorita,87.0,0★,87.0,nd,nd,,,Bianco fermo,White Wine,14,7k,12,botte piccola,small oak,,,Italy,,,
2,0006620,,,,,,,,,,,,,,,2018,2015,Superiore,Vermentino Di Gallura Superiore Maia,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,17-21,Vermentino 100%,Zuppa di pesce allo zafferano,86,,86,,na,,,Bianco fermo,White Wine,14,20,8,acciaio,steel,"Paglierino vivace. Trama olfattivasu rimandi di salsedine, melonegiallo, salvia e origano freschi; unlieve accenno di macis in chiusuraEsperienza gustativa segnata da ecomarina e di frutta estiva, compiutamenteminerale; l'assaggio evolve snello,preciso e agile, chiudendo su un finalesapido e amaricante. Sui lieviti per 8mesi; solo acciaio.",,Italy,,,
2,0006620,,,,,,,,,,,,,,,2019,2016,Superiore,Vermentino Di Gallura Superiore Maia,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,19-23,Vermentino 100%,Insalata di polpo,86,,86,,na,,,Bianco fermo,White Wine,14,17,10,acciaio,steel,"Veste paglierino con bagliori dorati Impatto olfattivo dominato da  intense percezioni vegetali intrecciate a sfumature di erbe aromatiche mediterranee. Il sorso è caldo e avvolgente, ma al tempo stesso teso e reattivo, pervaso da una freschissima sapidità minerale; si conclude con una gradevole scia amaricante. Sosta in acciaio, a contatto con i lieviti, per 10 mesi ",,Italy,,,
2,0006620,,,,,,,,,,,,,,,2020,2017,Superiore,Vermentino Di Gallura Superiore Maia,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,19-23,Vermentino 100%,Ravioli di pesce allo zenzero,86,,86,,na,,,Bianco fermo,White Wine,14.5,10,10,acciaio,steel,"Paglierino smagliante. Profuma di papaia, bergamotto e frutto della passione; i tratti olfattivi si attardano su fresche sensazioni floreali e vegetali,  in cui spiccano richiami di erba luisa  e melissa. Sorso caldo e avvolgente, vivacizzato dalla marcata sapidità e dalla decisa freschezza, che ne segnano le doti di equilibrio. Sosta in acciaio a contatto con i lieviti per 10 mesi. ",,Italy,,,
2,0006620,,,,,,,,,,,,,,,2021,2018,Superiore,Vermentino Di Gallura Superiore Maia,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,19-23,Vermentino 100%,Tagliolini neri allo scoglio,86,,86,,na,,,Bianco fermo,White Wine,14.5,11,10,acciaio,steel,"Luminoso giallo paglierino. Incipit dal timbro esotico, di ananas e mango, con un prezioso seguito di erbe aromatiche, basilico, salvia e cenni di elicriso, su un sottofondo minerale. Al gusto rimane in equilibrio nonostante la generosa gradazione alcolica, mostrando un sorso seducente e morbido, integrato da ottima sapidità e viva freschezza. Persistente chiusura, fresca e di grande pulizia, di tono agrumato. Riposa in acciaio per 10 mesi. ",,Italy,,,
2,0006620,,,,,,,,,,,,,,,2022,2019,Superiore,Vermentino Di Gallura Superiore Maia,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,18-22,Vermentino 100%,nd,88,,88,,na,,,Bianco fermo,White Wine,14.5,11,10,acciaio,steel,,,Italy,,,
2,0006620,,,,,,,,,,,,,,,2023,2020,Superiore,Vermentino Di Gallura Superiore Maia,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3,20-24,Vermentino 100%,Calamarata al ragù di pesce spada,87,,87,,na,,,Bianco fermo,White Wine,14.5,26,10,acciaio,steel,,,Italy,,,
1,0006620-1,2.03,12,34,1.55,33,,,,,,,,,3.0,,,Superiore,Vermentino Di Gallura Superiore Maia,DOCG,Vermentino Di Gallura,Siddura,Sardegna,3★,20-24,Vermentino 100%,Zuppa di pesce allo zafferano – Insalata di polpo – Ravioli di pesce allo zenzero – Tagliolini neri allo scoglio – Calamarata al ragù di pesce spada,86.5,0★,86.5,nd,nd,,,Bianco fermo,White Wine,14.5,26k,10,acciaio,steel,,,Italy,,,
2,0006632,,,,,,,,,,,,,,,2021,2019,Superiore,Vermentino Di Gallura Superiore Lupus In Fabula,DOCG,Vermentino Di Gallura,Tenute Olbios,Sardegna,3,16-20,Vermentino 100%,Palamita alla griglia,86,,86,,na,,,Bianco fermo,White Wine,14,40,8,acciaio,steel,"Paglierino intenso di spiccata luminosità. Ventaglio olfattivo dall'esordio di frutti esotici, scorza di bergamotto e clementina, seguiti da macchia mediterranea, rosmarino e una sottile trama minerale. Approccio gustativo gradevolmente fresco e sapido, per un sorso che in progressione mostra solida struttura e dosato calore. Congedo lungo su una scia fruttata  e leggermente amaricante. Breve permanenza sui lieviti e maturazione in acciaio per 8 mesi ",,Italy,,,
2,0006632,,,,,,,,,,,,,,,2023,2021,Superiore,Vermentino Di Gallura Superiore Lupus In Fabula,DOCG,Vermentino Di Gallura,Tenute Olbios,Sardegna,3,17-21,Vermentino 100%,Catalana di crostacei,86,,86,,na,,,Bianco fermo,White Wine,14,50,8,acciaio,steel,,,Italy,,,
1,0006632-1,0.68,35,11,0.60,13,,,,,,,,,3.0,,,Superiore,Vermentino Di Gallura Superiore Lupus In Fabula,DOCG,Vermentino Di Gallura,Tenute Olbios,Sardegna,3★,17-21,Vermentino 100%,Palamita alla griglia – Catalana di crostacei,86.0,0★,86.0,nd,nd,,,Bianco fermo,White Wine,14,50k,8,acciaio,steel,,,Italy,,,
2,0006643,,,,,,,,,,,,,,,2023,2020,Vendemmia Tardiva,Vermentino Di Gallura Vendemmia Tardiva Lupus In Fabula,DOCG,Vermentino Di Gallura,Tenute Olbios,Sardegna,4,23-27,Vermentino 100%,Cartoccio di pescatrice agli agrumi,89,,89,,na,,,Bianco fermo,White Wine,15,3,-,-,-,"Paglierino con inflessioni dorate. IL bouguet esprime note di pera, banana,  corzette di cedro candite e un leggero cenno balsamico, quasi mentolato. inresso al palato avvolgente, caldo, accompagnato da una scia fresca e sapida che dà spessore ad un finale asciutto e appena ammandoriato.  ",,Italy,,,
1,0006643-1,1.00,30,17,0.67,14,,,,,,,,,4.0,,,Vendemmia Tardiva,Vermentino Di Gallura Vendemmia Tardiva Lupus In Fabula,DOCG,Vermentino Di Gallura,Tenute Olbios,Sardegna,4★,23-27,Vermentino 100%,Cartoccio di pescatrice agli agrumi,89.0,0★,89.0,nd,nd,,,Bianco fermo,White Wine,15,3k,-,-,-,,,Italy,,,
2,0006630,,,,,,,,,,,,,,,2021,2018,,Vermentino Di Gallura Coro Meu,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3,7-11,Vermentino 100%,Gnocchi al ragù di pesce spada,86,,86,,na,,,Bianco fermo,White Wine,13.5,3,6,acciaio,steel,"Paglierino brillante dai riflessi dorati Ricco arredo olfattivo che apre su chiari timbri di erbe aromatiche: elicriso, timo limone e mentuccia; prosegue con accenni di camomilla, frutta disidratata, scorza di agrume, sfumando su suggestioni minerali. Al palato mostra grande impatto gustativo; fresco, brioso e di eccellente beva, ripropone netti ritorni di frutta ed erbe aromatiche. Molto appagante il finale, dalla lunga scia salina. Solo acciaio per 6 mesi  ",,Italy,,,
1,0006630-1,0.34,43,6,0.63,13,,,,,,,,,3.0,,,,Vermentino Di Gallura Coro Meu,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3★,7-11,Vermentino 100%,Gnocchi al ragù di pesce spada,86.0,0★,86.0,nd,nd,,,Bianco fermo,White Wine,13.5,3k,6,acciaio,steel,,,Italy,,,
2,0006590,,,,,,,,,,,,,,,2017,2015,Superiore,Vermentino Di Gallura Superiore Bianco Smeraldo,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,2,13-17,Vermentino 100%,Scaloppa di tacchino ai funghi,84,,84,,na,,,Bianco fermo,White Wine,14,9,8,acciaio,steel,"Paglierino con riflessi dorati. Sentorievoluti con alternanza di legno bianco,frutta secca e lievi ricordi minerali. Sorsoasciugato da una decisa componentealcolica associata a buona morbidezza esmussata da equilibrati contenuti acido-sapidi. Finale di accettabile persistenzacon richiami leggermente vegetali. Inacciaio per 8 mesi",,Italy,,,
2,0006590,,,,,,,,,,,,,,,2018,2016,Superiore,Vermentino Di Gallura Superiore Bianco Smeraldo,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3,15-19,Vermentino 100%,Rombo all'isolana,85,,85,,na,,,Bianco fermo,White Wine,13.5,7,8,acciaio,steel,"Paglierino intenso e luminoso. Tavolozzaolfattiva che apre su intensi toniminerali-iodati e si attarda su sfumaturefruttate di pesca nettarina e clementine;poi via via fiori di ginestra, rosmarino esalvia, insieme a lievi soffi salmastri, aincorniciare un quadro dai tratti moltoeleganti. Sorso caratterizzato da vibrantesapidità e sostenuto da carezzevolicomponenti morbide, dinamico,capace di un messaggio gusto-olfattivoenergico, preciso e duraturo, checonduce a un godibilissimo finale dallescreziature agrumate. Matura in acciaioe sosta sur lie per 6 mesi",,Italy,,,
2,0006590,,,,,,,,,,,,,,,2019,2017,Superiore,Vermentino Di Gallura Superiore Bianco Smeraldo,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3,15-19,Vermentino 100%,Fregula con scampi e asparagi,86,,86,,na,,,Bianco fermo,White Wine,13.5,3,8,acciaio,steel,"Luminosa livrea paglierino intenso con lampi dorati. Indugia su raffinati sentori floreali di zagara e dispiega col tempo riconoscimenti di salvia ed elicriso, ananas, pesca, lime e scorza d'agrume candita, su uno sfondo di pietra  focaia. Beva vibrante, senza timidezze, innervata da freschezza, sapidità e spunti minerali ben calibrati, in perfetta concordanza con il corredo olfattivo; si dissolve lento su echi agrumati. Sosta sui lieviti e matura per 8 mesi in acciaio. ",,Italy,,,
2,0006590,,,,,,,,,,,,,,,2021,2018,Superiore,Vermentino Di Gallura Superiore Bianco Smeraldo,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3,16-20,Vermentino 100%,Cavatelli con cozze e fagioli,86,,86,,na,,,Bianco fermo,White Wine,14,3,6,acciaio,steel,"Paglierino intenso e luminoso. Quadro aromatico vigoroso e composito  che propone sentori di frutta gialla  e contrappunti di scorza candita; in seguito emergono le componenti più fini, le erbe mediterranee, accompagnate  da echi marini e iodati che sembrano riverberare l’intensità dei profumi  Al gusto è generoso, avvolgente e giustamente caldo; teso sul filo fresco sapido sino al congedo, lento e di grande pulizia. Sorso gustoso e gratificante  che invita a nuovi assaggi. Matura per  6 mesi in acciaio sui lieviti, con ripetuti bàtonnage ",,Italy,,,
