Entry,0006564,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0002959,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Rosè,DOCG,Franciacorta,Enrico Gatti,Lombardia,4,25-29,Pinot nero 100%,nd,90,4,90,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,8,6+21,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002959-1,2.12,16,13,0.49,25,,,,,22,13,0.49,25,3.3,,,,Franciacorta Brut Rosè,DOCG,Franciacorta,Enrico Gatti,Lombardia,2★-4★,25-29,Pinot nero 100%,Triglie al forno con erbe aromatiche e anacardi – ,87.7,2★-4★,87.7,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,4k-8k,6+21,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003173,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Rosè,DOCG,Franciacorta,Faccoli,Lombardia,2,20-24,Pinot nero 60% – Chardonnay 30% – Pinot bianco 10%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003173,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Rosè,DOCG,Franciacorta,Faccoli,Lombardia,3,20-24,Pinot nero 60% – Chardonnay 30% – Pinot bianco 10%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,9,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003173,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Rosè,DOCG,Franciacorta,Faccoli,Lombardia,2,20-24,Pinot nero 60% – Chardonnay 30% – Pinot bianco 10%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,8,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003173,,,,,,,,,,,,,,,2020,2020,,Franciacorta Brut Rosè,DOCG,Franciacorta,Faccoli,Lombardia,2,20-24,Pinot nero 70% – Chardonnay 20% – Pinot bianco 10%,nd,82,2,82,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003173,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Rosè,DOCG,Franciacorta,Faccoli,Lombardia,3,23-27,Pinot nero 70% – Chardonnay 20% – Pinot bianco 10%,Risotto agli asparagi con gamberi,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0003173-1,1.02,42,6,0.26,13,,,,,51,6,0.26,13,2.4,,,,Franciacorta Brut Rosè,DOCG,Franciacorta,Faccoli,Lombardia,2★-3★,23-27,Pinot nero 70% – Chardonnay 20% – Pinot bianco 10%,Risotto agli asparagi con gamberi,84.2,2★-3★,84.2,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10k,-,-,-,,,Italy,Vintage,Traditional/Classic method,
2,0002965,,,,,,,,,,,,,,,2021,2021,,Franciacorta Extra Brut Rosè,DOCG,Franciacorta,Faccoli,Lombardia,3,20-24,Pinot nero 70% – Chardonnay 20% – Pinot bianco 10%,Ostriche con granita salata di fragole,87,3,87,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,24,sur lie,steel+sur lie,"Lucente rosa tenue con sfumature buccia dicipolla e sottili catenelle di bollicine. Ribesrosso, melagrana, fragoline selvatiche e melaannurca invadono gentilmente l'olfatto. Larosa gialla lascia il posto al geranio, rivelandouna lieve traccia erbacea. Anche la beva èaccattivante e vivace, sviluppata dalla dinamicadi freschezza e dalla cremosità del perlage.Chiusura asciutta con echi di piccoli frutti rossi.Riposa sui lieviti in bottiglia per 24 mesi.",,Italy,Sans Année,Traditional/Classic method,Brut
2,0002965,,,,,,,,,,,,,,,2022,2022,,Franciacorta Extra Brut Rosè,DOCG,Franciacorta,Faccoli,Lombardia,3,25-29,Pinot nero 70% – Chardonnay 20% – Pinot bianco 10%,nd,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002965-1,0.68,58,4,0.16,8,,,,,75,4,0.16,8,3.0,,,,Franciacorta Extra Brut Rosè,DOCG,Franciacorta,Faccoli,Lombardia,3★,25-29,Pinot nero 70% – Chardonnay 20% – Pinot bianco 10%,Ostriche con granita salata di fragole – ,87.5,3★,87.5,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10k,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002966,,,,,,,,,,,,,,,2017,2012,Millesimato,Franciacorta Brut Rosè,DOCG,Franciacorta,Ferghettina,Lombardia,5,35-39,Pinot nero 100%,Scampi reali con arance,91,5,91,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,40,36,sur lie,steel+sur lie,"Raffinatissima veste rosa tenue.  Nel calice l'effervescenza è ipnotica, fine e instancabile. Il profilo olfattivo inizialmente floreale e fruttato, con cenni di oleandro, ribes rosso, mirtillo e fragolina, evolve in pochi istanti grazie all'apporto dei lieviti, che lasciano in dote sentori di torta di rose, alchermes, rabarbaro e stecco di liquirizia. l'approccio al palato è garbato, quasi timido, di straordinaria eleganza, caratterizzato da una graduale progressione speziata, con sfumature caramellate. Rimane per 36 mesi sui lieviti. ",,Italy,Vintage,Traditional/Classic method,Brut
2,0002966,,,,,,,,,,,,,,,2018,2013,Millesimato,Franciacorta Brut Rosè,DOCG,Franciacorta,Ferghettina,Lombardia,4,30-34,Pinot nero 100%,nd,90,4,90,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,40,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002966,,,,,,,,,,,,,,,2019,2014,Millesimato,Franciacorta Brut Rosè,DOCG,Franciacorta,Ferghettina,Lombardia,4,30-34,Pinot nero 100%,Salmone alla griglia con pomodori confit,89,4,89,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,40,36,sur lie,steel+sur lie,"Rosa tenue impreziosito da un perlage raffinato e incessante. Al naso offre delicate sensazioni che richiamano petali di rosa, spostandosi poi su accattivanti nuance di piccoli frutti rossi. Tracce di pepe bianco e una velata balsamicità arricchiscono l'esperienza. Fresco e sapido, regala un assaggio equilibrato, dal lungo finale agrumato. Fermenta e matura in acciaio, poi per 36 mesi sosta in bottiglia sui lieviti ",,Italy,Vintage,Traditional/Classic method,Brut
2,0002966,,,,,,,,,,,,,,,2020,2015,Millesimato,Franciacorta Brut Rosè,DOCG,Franciacorta,Ferghettina,Lombardia,3,30-34,Pinot nero 100%,Filetti di pesce persico al burro e salvia,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,45,36,sur lie,steel+sur lie,"Rosa tenue cristallino, bollicine fini e numerose.Olfatto di gradevole finezza e intensità,delineato da fragranze di mela golden, ribes,gelatina di melograno e pompelmo, rosabianca, geranio e ortensia, lievi e delicatisentori minerali. La bocca è decisa e asciutta,dominata da freschezza e sapidità garbata,bilanciata dalla morbidezza; centratacorrispondenza gusto-olfattiva e appagantefinale agrumato. Autolisi di 36 mesi sui lieviti.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002966,,,,,,,,,,,,,,,2021,2016,Millesimato,Franciacorta Brut Rosè,DOCG,Franciacorta,Ferghettina,Lombardia,3,30-34,Pinot nero 100%,Strozzapreti con mazzancolle e capesante,87,3,87,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,50,36,sur lie,steel+sur lie,"Rosa tenue vivido e brillante, dalla carbonicagenerosa. Al naso esprime sensazioni di rosacanina, lampone, fragolina di bosco, ribese melagrana, cannella e pepe rosa. Sorsorotondo, morbido, in pieno equilibrio grazie alcontributo della freschezza e della delicatasapidità. L'effervescenza prolunga il gustosoepilogo fruttato. Permane 36 mesi sur lie inbottiglia.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002966,,,,,,,,,,,,,,,2022,2017,Millesimato,Franciacorta Brut Rosè,DOCG,Franciacorta,Ferghettina,Lombardia,3,35-39,Pinot nero 100%,Terrina di anguilla algi agrumi,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,55,36,sur lie,steel+sur lie,"Rosa cristallino dal perlage soave e durevole. Profumi di rosa canina, zagara, arancia rossa, lampone e carcadè, delicate pre- senze di sottobosco, felce e un tocco balsamico. Palato cremoso e appagante, fresco e serico. Vigoroso, indugia a lungo su aromi di agrumi e spezie. ",,Italy,Vintage,Traditional/Classic method,Brut
2,0002966,,,,,,,,,,,,,,,2023,2018,Millesimato,Franciacorta Brut Rosè,DOCG,Franciacorta,Ferghettina,Lombardia,4,37-41,Pinot nero 100%,Linguine alla granseola,89,4,89,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,56,36,sur lie,steel+sur lie,"leste rosa tenue dal rifiessi ramati e mousse compatta. Naso superbo, ur susseguirsi di arancia blonda, fibes, lamponi e un tocco di zenzero. Fresco ma avvolgente IL palato, di bella corrispondenza sul toni agrumati più croccanti. Una scia sapida e balsamica accompagna a lungo.  ",,Italy,Vintage,Traditional/Classic method,Brut
1,0002966-1,7.00,4,44,1.13,56,,,,,5,44,1.13,56,3.7,,,Millesimato,Franciacorta Brut Rosè,DOCG,Franciacorta,Ferghettina,Lombardia,3★-5★,37-41,Pinot nero 100%,Salmone alla griglia con pomodori confit – Filetti di pesce persico al burro e salvia – Strozzapreti con mazzancolle e capesante – Terrina di anguilla algi agrumi – Linguine alla granseola,88.6,3★-5★,88.6,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,56k,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003093,,,,,,,,,,,,,,,2017,2012,Millesimato,Franciacorta Brut Rosè Freccianera Rosa,DOCG,Franciacorta,Fratelli Berlucchi,Lombardia,3,25-29,Pinot nero 60% – Chardonnay 40%,nd,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,30,40,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0003093,,,,,,,,,,,,,,,2018,2013,Millesimato,Franciacorta Brut Rosè Freccianera Rosa,DOCG,Franciacorta,Fratelli Berlucchi,Lombardia,3,25-29,Pinot nero 60% – Chardonnay 40%,nd,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,30,40,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0003093,,,,,,,,,,,,,,,2019,2014,Millesimato,Franciacorta Brut Rosè Freccianera Rosa,DOCG,Franciacorta,Fratelli Berlucchi,Lombardia,3,30-34,Pinot nero 60% – Chardonnay 40%,nd,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,35,40,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0003093,,,,,,,,,,,,,,,2020,2015,Millesimato,Franciacorta Brut Rosè Freccianera Rosa,DOCG,Franciacorta,Fratelli Berlucchi,Lombardia,4,30-34,Pinot nero 60% – Chardonnay 40%,Tartine con foie gras,89,4,89,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,30,40,sur lie,steel+sur lie,"Veste rosa tenue, con vividi riflessi ramati,e perlage delicato e incessante. Bouquetolfattivo esuberante di frutti rossi di bosco,ciliegia, pompelmo rosa e ananas, maggiorana,salvia, pepe rosa e pain d'épices, insieme adelicati sentori tostati. All'assaggio rivela unsorso fresco e finemente sapido, dall'ottimacorrispondenza gusto-olfattiva; si congeda conuna durevole scia in cui si ripropongono i tonifruttati palesati al naso. Sosta per 40 mesi suilieviti",,Italy,Vintage,Traditional/Classic method,Brut
2,0003093,,,,,,,,,,,,,,,2021,2016,Millesimato,Franciacorta Brut Rosè Freccianera Rosa,DOCG,Franciacorta,Fratelli Berlucchi,Lombardia,3,25-29,Pinot nero 60% – Chardonnay 40%,Salmone in crosta alle erbe fini,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,35,40,sur lie,steel+sur lie,"Rosa tenue, screziato da venature bronzee chene accompagnano la sottile effervescenza.Intensità e intrigante pungenza per un olfattodotato di freschezza, che oscilla tra rosa caninae piccoli frutti rossi come ribes e lamponi;sensazioni di maggiorana e mentuccia inchiusura. All'assaggio si mostra di buon caloree corpo; un tocco di ciliegia accompagnal'epilogo agrumato. Riposa per 52 mesi suilieviti in bottiglia.Luminoso rosa tenue dai riflessi ramati,solcato da una copiosa effervescenza. Ilseducente ventaglio olfattivo si esprimesu accenni di peonia, pesca bianca, ribes emousse alla fragola, incorniciati da effluvi difieno e macchia mediterranea. L'ingresso èsegnato dall'avvolgenza tattile dell'anidridecarbonica, e ravvivato dalla vibrante freschezzae dall'accesa sapidità. Epilogo coerente nelritorno di piccoli frutti rossi. Fermenta in acciaioe permane 40 mesi sui lieviti",,Italy,Vintage,Traditional/Classic method,Brut
1,0003093-1,2.36,14,15,0.55,27,,,,,19,15,0.55,27,3.2,,,Millesimato,Franciacorta Brut Rosè Freccianera Rosa,DOCG,Franciacorta,Fratelli Berlucchi,Lombardia,3★-4★,25-29,Pinot nero 60% – Chardonnay 40%,Tartine con foie gras – Salmone in crosta alle erbe fini,87.4,3★-4★,87.4,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,30k-35k,40,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002901,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,2,15-19,Pinot nero 60% – Chardonnay 40%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,140,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002901,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,3,20-24,Pinot nero 60% – Chardonnay 40%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,140,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002901,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,3,20-24,Pinot nero 60% – Chardonnay 40%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,140,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002901,,,,,,,,,,,,,,,2020,2020,,Franciacorta Brut Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,2,20-24,Pinot nero 60% – Chardonnay 40%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,50,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002901,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,3,20-24,Pinot nero 60% – Chardonnay 40%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,160,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002901,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,3,23-27,Pinot nero 60% – Chardonnay 40%,Filetto alla Wellington,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,160,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002901-1,1.59,21,10,0.40,20,,,,,28,10,0.40,20,2.7,,,,Franciacorta Brut Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,2★-3★,23-27,Pinot nero 60% – Chardonnay 40%,Filetto alla Wellington,85.2,2★-3★,85.2,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,160k,6+24,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003294,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Rosè Cellarius,DOCG,Franciacorta,Guido Berlucchi,Lombardia,3,20-24,Pinot nero 60% – Chardonnay 40%,Scampi in salsa rosa,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,14,36,sur lie,steel+sur lie,"Veste buccia di cipolla e perlage ricco  e durevole. All'olfatto e all'assaggio evidenzia note di fragola, lampone e mora di gelso, gelatina di cotogne, quindi petali di rosa, geranio e pastafrolla. Sorso di ottimo spessore, assai fresco, sapido e reso stuzzicante dall’apporto della fine e integrata carbonica. Solo acciaio e sosta di 36 mesi sui lieviti ",,Italy,Sans Année,Traditional/Classic method,Brut
1,0003294-1,0.34,70,2,0.10,5,,,,,91,2,0.10,5,3.0,,,,Franciacorta Brut Rosè Cellarius,DOCG,Franciacorta,Guido Berlucchi,Lombardia,3★,20-24,Pinot nero 60% – Chardonnay 40%,Scampi in salsa rosa,86.0,3★,86.0,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,14k,36,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002900,,,,,,,,,,,,,,,2019,2011,Millesimato,Franciacorta Nature Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,3,35-39,Pinot nero 100%,Sashimi di ventrsca di tonno rosso,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,6+60,acciaio/botte+sur lie,steel/oak+sur lie,"Rosa tenue vivace e brillante, dai vivaci riflessi ramati; bollicine numerose e continue. Vivo  e complesso al naso: fragoline di bosco, lampone, rosa canina, lavanda, maggiorana, salvia, pepe rosa e cannella, e una conclusione di crema pasticciera e pasta sfoglia. Notevole compostezza all'assaggio, equilibrato grazie alla garbata freschezza e alla proporzionata sapidità. Effervescenza avvolgente e lunga persistenza. Autolisi di 5 anni sui lieviti ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002900,,,,,,,,,,,,,,,2020,2012,Millesimato,Franciacorta Nature Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,4,40-44,Pinot nero 100%,Tartare di gamberi viola,90,4,90,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,6+60,acciaio/botte+sur lie,steel/oak+sur lie,"Rosa salmone delicato, dal vivido e finissimocorredo di catenelle. Magnifico ventaglioolfattivo in cui emergono ricordi di pompelmorosa, pesca tabacchiera, susina, e ancoraibisco, ciclamino, rosa damascena, erbacedrina, pepe rosa e pasticceria secca. Al sorsosi giova dell'efficace sinergia tra freschezza,sapidità garbata ed effervescenza cremosa; siripropongono fedelmente le percezioni emersein precedenza, che accompagnano il lungofinale. In catasta sui lieviti per 60 mesi",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002900,,,,,,,,,,,,,,,2021,2013,Millesimato,Franciacorta Nature Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,4,35-39,Pinot nero 100%,Petto d'anatra con zenzero e arancia,89,4,89,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,6+60,acciaio/botte+sur lie,steel/oak+sur lie,"Luminoso rosa tenue, contornato da unacremosa e incessante effervescenza, Intensitàe finezza odorosa si fondono liberando accennidi lampone e mora, uniti a un delicato florealedi rosa canina e a soavi tocchi speziati. Ottimala corrispondenza gusto-olfattiva, con uningresso incentrato su freschezza citrina ericordi di tè matcha e pepe rosa. Rimarchevolela persistenza donata da un parziale passaggioin legno e una sosta di 60 mesi sui lieviti.",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002900,,,,,,,,,,,,,,,2022,2014,Millesimato,Franciacorta Nature Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,4,40-44,Pinot nero 100%,nd,90,4,90,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,6+60,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002900,,,,,,,,,,,,,,,2023,2015,Millesimato,Franciacorta Nature Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,4,46-50,Pinot nero 100%,Culurgiones ogliastrini,89,4,89,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,6+60,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0002900-1,3.00,9,19,0.39,20,,,,,13,19,0.39,20,4.0,,,Millesimato,Franciacorta Nature Rosè 61,DOCG,Franciacorta,Guido Berlucchi,Lombardia,4★,46-50,Pinot nero 100%,Culurgiones ogliastrini – Petto d'anatra con zenzero e arancia,89.3,4★,89.3,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10k,6+60,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002973,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fioca,Lombardia,3,15-19,Chardonnay 65% – Pinot nero 35%,nd,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,3,24+30,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002973,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fioca,Lombardia,3,15-19,Chardonnay 65% – Pinot nero 35%,Pollo agli agrumi,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,4,24+30,acciaio+sur lie,steel+sur lie,"Rosa antico, luminoso, impreziosito dall'effervescenza. ll bouquet evidenzia sensazioni fruttate di ciliegia, piccoli frutti rossi e scorza d'arancia, con una scia speziata di pepe rosa e chiodi di garofano. Ingresso avvolgente e raffinata pungenza regalano una gradevole sensazione rinfrescante. La sapidità porta con sé un finale agrumato che chiude nel segno della tonicità. Sosta sui lieviti per 30 mesi ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0002973,,,,,,,,,,,,,,,2020,2020,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fioca,Lombardia,2,25-29,Chardonnay 65% – Pinot nero 35%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,2,24+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002973,,,,,,,,,,,,,,,2021,2021,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fioca,Lombardia,2,25-29,Chardonnay 60% – Pinot nero 40%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,3,24+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002973,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fioca,Lombardia,3,25-29,Chardonnay 50% – Pinot nero 50%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,3,24+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002973-1,1.25,34,8,0.29,15,,,,,43,8,0.29,15,2.6,,,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fioca,Lombardia,2★-3★,25-29,Chardonnay 50% – Pinot nero 50%,nd,84.8,2★-3★,84.8,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,2k-4k,24+24,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002976,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fiorita,Lombardia,2,20-24,Pinot nero 50% – Chardonnay 50%,nd,82,2,82,nd,nd,,,Rosato spumante,Sparkling Rosè,12,6,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002976,,,,,,,,,,,,,,,2020,2020,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fiorita,Lombardia,2,20-24,Pinot nero 50% – Chardonnay 50%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12,6,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002976,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fiorita,Lombardia,5,20-24,Pinot nero 60% – Chardonnay 40%,nd,92,5,92,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002976,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fiorita,Lombardia,3,22-26,Pinot nero 80% – Chardonnay 20%,Rotolo di coniglio con pomodorini,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,12,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002976-1,3.55,8,22,0.93,47,,,,,12,22,0.93,47,3.0,,,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Fiorita,Lombardia,2★-5★,22-26,Pinot nero 80% – Chardonnay 20%,Rotolo di coniglio con pomodorini,86.5,2★-5★,86.5,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,12k,24,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002984,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Gerla Di Zanotti Marialuisa,Lombardia,3,15-19,Pinot nero 80% – Chardonnay 20%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12,1,48,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002984,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Gerla Di Zanotti Marialuisa,Lombardia,2,15-19,Pinot nero 80% – Chardonnay 20%,Crema di patate e asparagi con capesante,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12,2,48,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002984-1,0.45,68,3,0.17,8,,,,,86,3,0.17,8,2.5,,,,Franciacorta Brut Rosè,DOCG,Franciacorta,La Gerla Di Zanotti Marialuisa,Lombardia,2★-3★,15-19,Pinot nero 80% – Chardonnay 20%,Crema di patate e asparagi con capesante,84.5,2★-3★,84.5,nd,nd,,,Rosato spumante,Sparkling Rosè,12,2k,48,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002991,,,,,,,,,,,,,,,2017,2017,,Franciacorta Demi Sec Rosè,DOCG,Franciacorta,La Montina,Lombardia,2,15-19,Pinot nero 60% – Chardonnay 40%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12,85,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Demi Sec
