Entry,0005972,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0004468,,,,,,,,,,,,,2013,,Barbera Del Monferrato Superiore Bricco Battista,DOCG,Barbera Del Monferrato Superiore,Accornero,Piemonte,3,15-19,Barbera 100%,Polenta e cinghiale,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,12,18,botte media,medium oak,"Di colore rubino ricco e intenso, ha naso decisamente speziato e tostato, dove emergono sfumature di caffè e tabacco dolce, con finale di frutta in confettura. Bocca densa di gusto e finale succoso e fresco. Matura in tonneau per 18 mesi. ",,Italy,,,
2,0004468,,,,,,,,,,,,,2014,,Barbera Del Monferrato Superiore Bricco Battista,DOCG,Barbera Del Monferrato Superiore,Accornero,Piemonte,3,20-24,Barbera 100%,Pasta e fagioli,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,12,18,botte media,medium oak,"Barbera tenace e austera. Manto rubino intenso, di ottima consistenza. Pregevole e generosa nei profumi  di lampone, mora, liquirizia e sbuffi ferrosi e balsamici. Al sapore conferma sostanza e bevibilità, appena rigida nell'espressione tannica, ma ricca di gusto. Una degna Barbera che bene esprime il carattere del Monferrato. Matura per 18 mesi in tonneau, ",,Italy,,,
2,0004468,,,,,,,,,,,,,2016,,Barbera Del Monferrato Superiore Bricco Battista,DOCG,Barbera Del Monferrato Superiore,Accornero,Piemonte,3,20-24,Barbera 100%,Arrosto di manzo,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,12,18,botte media,medium oak,"Ricco e vivace rosso rubino con luminosi riflessi granato. ll profilo olfattivo intenso e deciso richiama frutti rossi carnosi come amarene, more e ribes nero, che si completano in abbondante speziatura, tra cui pepe nero, bacca di ginepro,  noce moscata. Chiude con sfumature  di liquirizia e un'intrigante punta di grafite. Gusto fresco e scalpitante, con freschezza sostenuta da un'avvolgenza che dona un perfetto eq…hbr\o preludio di una promettente longevità. Per 18 mesi in tonneau. ",,Italy,,,
2,0004468,,,,,,,,,,,,,2017,,Barbera Del Monferrato Superiore Bricco Battista,DOCG,Barbera Del Monferrato Superiore,Accornero,Piemonte,3,20-24,Barbera 100%,nd,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,12,18,botte media,medium oak,,,Italy,,,
1,0004468-1,1.35,92,4.19,100,8,0.34,9,,0.00,,3.0,,,,Barbera Del Monferrato Superiore Bricco Battista,DOCG,Barbera Del Monferrato Superiore,Accornero,Piemonte,3★,20-24,Barbera 100%,Polenta e cinghiale – Pasta e fagioli – Arrosto di manzo – ,86.0,3★,86.0,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,12k,18,botte media,medium oak,,,Italy,,,
2,0004469,,,,,,,,,,,,,2011,,Barbera Del Monferrato Superiore Cima,DOCG,Barbera Del Monferrato Superiore,Accornero,Piemonte,3,33-37,Barbera 100%,Ossobuco in umido,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,3,24,botte media,medium oak,"Rubino concentrato. Sfoggia caldi e intensi sentori di confettura di frutti di bosco, seguiti da tostatura balsamica, con note di caffè e liquirizia. Al gusto svela un gradevole equilibrio, con un tannino proporzionato e ben coniugato a una rinfrescante sapidità. Riposa per 24 mesi in tonneau ",,Italy,,,
2,0004469,,,,,,,,,,,,,2012,,Barbera Del Monferrato Superiore Cima,DOCG,Barbera Del Monferrato Superiore,Accornero,Piemonte,3,38-42,Barbera 100%,Capriolo in umido,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,12,24,botte media,medium oak,"Rubino molto scuro. Profilo olfattivo variopinto, di spezie, erbe balsamiche, rovere e frutta da sottobosco, cacao, tabacco, caffè e mora in confettura All'assaggio esibisce grande calore e morbidezza, struttura piena, tannini levigati e lungo epilogo sapido. Riposa in tonneau per 2 anni. ",,Italy,,,
2,0004469,,,,,,,,,,,,,2015,,Barbera Del Monferrato Superiore Cima,DOCG,Barbera Del Monferrato Superiore,Accornero,Piemonte,3,38-42,Barbera 100%,Scaloppine di vitello alla pizzaiola,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,12,24,botte media,medium oak,"Distinto impatto cromatico, dal profondo e cupo sfondo granato con leggeri richiami rubino. Il naso è di grande interesse, con sentori di ciliegia sotto spirito e prugna in confettura; prosegue con forti effluvi minerali che ricordano la torba e la terra bagnata verso un finale quasi sulfureo. Calda e vellutata la sensazione gustativa con un tannino sottile e rotondo. Riposa per 24 mesi in tonneau ",,Italy,,,
1,0004469-1,1.02,69,1.73,41,6,0.14,4,,0.00,,3.0,,,,Barbera Del Monferrato Superiore Cima,DOCG,Barbera Del Monferrato Superiore,Accornero,Piemonte,3★,38-42,Barbera 100%,Scaloppine di vitello alla pizzaiola – Capriolo in umido – Ossobuco in umido,86.0,3★,86.0,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,3k-12k,24,botte media,medium oak,,,Italy,,,
2,0004475,,,,,,,,,,,,,2015,,Barbera Del Monferrato Superiore Quattordici 02,DOCG,Barbera Del Monferrato Superiore,Ca Del Bric,Piemonte,2,28-32,Barbera 100%,nd,84,2,84,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,15,3,-,-,-,,,Italy,,,
2,0004475,,,,,,,,,,,,,2016,,Barbera Del Monferrato Superiore Quattordici 02,DOCG,Barbera Del Monferrato Superiore,Ca Del Bric,Piemonte,3,28-32,Barbera 100%,Costata di manzo alla griglia,85,3,85,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,15,3,24,botte grande,big oak,"Rubino denso e compatto. Un bouquet generoso richiama il pepe nero e i chiodi di garofano, seguiti da more, prugne disidratate, tamarindo e sentori balsamici di pino e bacche di ginepro; in chiusura, una scia di cioccolatino alla ciliegia. La massa gustativa esprime calore e morbidezza, che attenuano il tannino asciugante, la fresca acidità e la stuzzicante sapidità. Attende in botte grande per 2 anni.  ",,Italy,,,
1,0004475-1,0.45,31,1.03,25,3,0.08,2,,0.00,,2.5,,,,Barbera Del Monferrato Superiore Quattordici 02,DOCG,Barbera Del Monferrato Superiore,Ca Del Bric,Piemonte,2★-3★,28-32,Barbera 100%,Costata di manzo alla griglia,84.5,2★-3★,84.5,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,15,3k,24,botte grande,big oak,,,Italy,,,
2,0004470,,,,,,,,,,,,,2014,,Barbera Del Monferrato Superiore Le Cave,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,2,13-17,Barbera 100%,nd,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14,20,-,-,-,,,Italy,,,
2,0004470,,,,,,,,,,,,,2015,,Barbera Del Monferrato Superiore Le Cave,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,2,13-17,Barbera 100%,nd,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14,20,-,-,-,,,Italy,,,
2,0004470,,,,,,,,,,,,,2016,,Barbera Del Monferrato Superiore Le Cave,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,2,13-17,Barbera 100%,nd,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14,20,-,-,-,,,Italy,,,
2,0004470,,,,,,,,,,,,,2017,,Barbera Del Monferrato Superiore Le Cave,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,2,13-17,Barbera 100%,nd,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14,20,-,-,-,,,Italy,,,
2,0004470,,,,,,,,,,,,,2018,,Barbera Del Monferrato Superiore Le Cave,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,2,13-17,Barbera 100%,nd,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14,20,-,-,-,,,Italy,,,
1,0004470-1,0.58,39,2.62,63,3,0.22,6,,0.00,,2.0,,,,Barbera Del Monferrato Superiore Le Cave,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,2★,13-17,Barbera 100%,nd,82.0,2★,82.0,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14,20k,-,-,-,,,Italy,,,
2,0004471,,,,,,,,,,,,,2013,,Barbera Del Monferrato Superiore Pico Gonzaga,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,2,23-27,Barbera 100%,nd,84,2,84,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,6,-,-,-,,,Italy,,,
2,0004471,,,,,,,,,,,,,2014,,Barbera Del Monferrato Superiore Pico Gonzaga,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,3,23-27,Barbera 100%,Bollito misto,85,3,85,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,6,24,botte media,medium oak,"Rubino compatto. Profuma di more di rovo, amarene sciroppate e composta di sambuco, seguite da decise speziature di cannella, chiodi di garofano e bacche di ginepro, per chiudere su bastoncino di liquirizia e salmastre note minerali Ingresso al palato preciso e succoso, sorretto da notevole freschezza e una persistente scia salina. Fermenta in cemento e matura in tonneau per 24 mesi ",,Italy,,,
2,0004471,,,,,,,,,,,,,2015,,Barbera Del Monferrato Superiore Pico Gonzaga,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,3,23-27,Barbera 100%,Raschera d'alpeggio stagionata,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,6,24,botte media,medium oak,"Rubino compatto. L'ingresso olfattivo mette in evidenza intense evidenze fruttate di ciliegie, ribes neri, sciroppo di granatina, confettura di sambuco, per lasciare spazio a speziature di cannella, bacche di ginepro e a una tre vagamente ferrosa. In bocca ris una trama tannica asciugante e una massa gustativa tenace. Vinificato in vasche di cemento, riposa per 24 mesi in tonneau. Conclude con 6 mesi di affinamento in vetro.  ",,Italy,,,
2,0004471,,,,,,,,,,,,,2016,,Barbera Del Monferrato Superiore Pico Gonzaga,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,3,23-27,Barbera 100%,Tajarin con pancetta alla Barbera,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,6,24,botte media,medium oak,"Rubino compatto e impenetrabile  con riflessi granato. Sentori di ciliegie, amarene sciroppate, composta di sambuco e granatina, poi tante spezie, il pepe, la cannella, le bacche di ginepro, e ancora tratti balsamici di eucalipto  e aghi di pino, per chiudere con aliti di tabacco. Entra al palato mostrando  una massa imponente, ma in grado di muoversi con leggiadria, modulando  a dovere calore, acidità, sapidità e  un tannino asciugante. Fermenta in cemento, quindi riposa in tonneau per 24 Mesi. ",,Italy,,,
2,0004471,,,,,,,,,,,,,2017,,Barbera Del Monferrato Superiore Pico Gonzaga,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,3,23-27,Barbera 100%,Guancia stracotta al Barbera,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,6,24,botte media,medium oak,"Rubino intenso e compatto. Impatto olfattivo di matrice speziata, evidenzia pepe nero, bacca di ginepro, noce moscata, prima di aprirsi ai sentori di pesca, confettura di more, sciroppo di granatina, e ancora rabarbaro e grafite Ha una notevole massa gustativa, calda e avvolgente, che attenua il tannino vibrante. La persistenza richiama  in modo garbato tutte le sensazioni retrolfattive. In tonneau per 24 mesi. ",,Italy,,,
1,0004471-1,1.47,100,4.00,96,8,0.33,9,,0.00,,2.8,,,,Barbera Del Monferrato Superiore Pico Gonzaga,DOCG,Barbera Del Monferrato Superiore,Castello Di Uvigile,Piemonte,2★-3★,23-27,Barbera 100%,Bollito misto – Raschera d'alpeggio stagionata – Tajarin con pancetta alla Barbera – Guancia stracotta al Barbera,85.4,2★-3★,85.4,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,6k,24,botte media,medium oak,,,Italy,,,
2,0004476,,,,,,,,,,,,,2017,,Barbera Del Monferrato Superiore Le Muraglie,DOCG,Barbera Del Monferrato Superiore,Cavelli,Piemonte,3,11-15,Barbera 100%,nd,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,13.5,3,18,botte,oak,,,Italy,,,
1,0004476-1,0.34,23,1.77,42,2,0.15,4,,0.00,,3.0,,,,Barbera Del Monferrato Superiore Le Muraglie,DOCG,Barbera Del Monferrato Superiore,Cavelli,Piemonte,3★,11-15,Barbera 100%,nd,86.0,3★,86.0,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,13.5,3k,18,botte,oak,,,Italy,,,
2,0004473,,,,,,,,,,,,,2015,,Barbera Del Monferrato Superiore,DOCG,Barbera Del Monferrato Superiore,Gaudio Bricco Mondalino,Piemonte,2,7-11,Barbera 90% – Freisa 10%,Agnolotti ai tre arrosti,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,15,30,6+6,acciaio+botte,steel+oak,"Rubino intenso con tonalità ancora violacee. Richiami olfattivi che portano su frutti rossi, ciliegie, more e mirtilli, poi entrano in gioco erba medica e felce del bosco, per chiudere su delicate speziature di cannella e pepe bianco. Ha una trama gustativa copiosa per struttura e alcol, ma il tannino e le componenti fresco-sapide la rendono equilibrata e succulenta. Sosta per  6 mesi in acciaio, poi altrettanti tra barrique e tonneau.  ",,Italy,,,
2,0004473,,,,,,,,,,,,,2016,,Barbera Del Monferrato Superiore,DOCG,Barbera Del Monferrato Superiore,Gaudio Bricco Mondalino,Piemonte,2,7-11,Barbera 90% – Freisa 10%,nd,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,15,40,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0004473,,,,,,,,,,,,,2017,,Barbera Del Monferrato Superiore,DOCG,Barbera Del Monferrato Superiore,Gaudio Bricco Mondalino,Piemonte,2,8-12,Barbera 90% – Freisa 10%,nd,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,15,42,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0004473,,,,,,,,,,,,,2018,,Barbera Del Monferrato Superiore,DOCG,Barbera Del Monferrato Superiore,Gaudio Bricco Mondalino,Piemonte,2,10-14,Barbera 90% – Freisa 10%,nd,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,15,42,6+6,acciaio+botte,steel+oak,,,Italy,,,
1,0004473-1,0.46,31,2.62,63,3,0.22,6,,0.00,,2.0,,,,Barbera Del Monferrato Superiore,DOCG,Barbera Del Monferrato Superiore,Gaudio Bricco Mondalino,Piemonte,2★,10-14,Barbera 90% – Freisa 10%,Agnolotti ai tre arrosti – ,82.0,2★,82.0,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,15,30k-42k,6+6,acciaio+botte,steel+oak,,,Italy,,,
2,0004474,,,,,,,,,,,,,2013,,Barbera Del Monferrato Superiore 1930 Una Buona Annata,DOCG,Barbera Del Monferrato Superiore,Tenuta La Tenaglia,Piemonte,2,28-32,Barbera 100%,nd,82,2,82,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,4,-,-,-,,,Italy,,,
2,0004474,,,,,,,,,,,,,2015,,Barbera Del Monferrato Superiore 1930 Una Buona Annata,DOCG,Barbera Del Monferrato Superiore,Tenuta La Tenaglia,Piemonte,3,28-32,Barbera 100%,nd,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,4,-,-,-,,,Italy,,,
2,0004474,,,,,,,,,,,,,2016,,Barbera Del Monferrato Superiore 1930 Una Buona Annata,DOCG,Barbera Del Monferrato Superiore,Tenuta La Tenaglia,Piemonte,3,28-32,Barbera 100%,nd,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,4,-,-,-,,,Italy,,,
2,0004474,,,,,,,,,,,,,2017,,Barbera Del Monferrato Superiore 1930 Una Buona Annata,DOCG,Barbera Del Monferrato Superiore,Tenuta La Tenaglia,Piemonte,3,28-32,Barbera 100%,nd,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,4,-,-,-,,,Italy,,,
1,0004474-1,1.13,77,2.57,61,6,0.21,6,,0.00,,2.8,,,,Barbera Del Monferrato Superiore 1930 Una Buona Annata,DOCG,Barbera Del Monferrato Superiore,Tenuta La Tenaglia,Piemonte,2★-3★,28-32,Barbera 100%,nd,85.0,2★-3★,85.0,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14.5,4k,-,-,-,,,Italy,,,
2,0004472,,,,,,,,,,,,,2013,,Barbera Del Monferrato Superiore Rivalta,DOCG,Barbera Del Monferrato Superiore,Villa Sparina,Piemonte,3,28-32,Barbera 100%,Filetto al pepe verde,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14,1,24,botte piccola,small oak,"Rubino cupo e compatto. Fini ma evidenti sensazioni mentolate venano un quadro centrato su piccole bacche scure sotto spirito, spalleggiate da raffinati profumi di noce moscata, cacao e legni preziosi. Intensi e persistenti sentori speziati e fruttati caratterizzano l'eccellente progressione del sorso, fresco e lussuoso dall'ingresso al finale. Riposa in barrique per 2 anni ",,Italy,,,
2,0004472,,,,,,,,,,,,,2014,,Barbera Del Monferrato Superiore Rivalta,DOCG,Barbera Del Monferrato Superiore,Villa Sparina,Piemonte,3,32-36,Barbera 100%,Petto d'anatra con riduzione alla Barbera,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,14,4,14,botte piccola,small oak,"Rubino compatto. Profuma di frutti rossi, amarene, more e mirtilli, poi tante spezie come il pepe nero, la cannella  e le bacche di ginepro, e ancora scie minerali di grafite e ardesia, per chiudere su tabacco dolce e liquirizia. La boc rivela una ricca struttura, equilibrata da un tannino ben levigato e da una rinfrescante sapidità. Una Barbera di tale raffinatezza non può non piacere. Matura per 14 mesi in barrique e affina per 6 mesi in bottiglia  ",,Italy,,,
2,0004472,,,,,,,,,,,,,2015,,Barbera Del Monferrato Superiore Rivalta,DOCG,Barbera Del Monferrato Superiore,Villa Sparina,Piemonte,3,34-38,Barbera 100%,Guancia di manzo brasata alla Barbera,86,3,86,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,13.5,4,14,botte piccola,small oak,"Rubino fitto e impenetrabile. Al naso emergono more, V7î\n\…‘ amarene, Seg…îl da pepe nero, chiodi di garofano e bacche di ginepro, poi tabacco, liquirizia e una lieve sfumatura di eucalipto.  Entra al palato con garbo, mettendo  in evidenza il bilanciamento tra le sensazioni fresco-sapide, il levigato tannino e le morbidezze, con persistenze che sembrano non finire mai. Passaggio in barrique per 18 mesi e per 6 in bottiglia  ",,Italy,,,
2,0004472,,,,,,,,,,,,,2016,,Barbera Del Monferrato Superiore Rivalta,DOCG,Barbera Del Monferrato Superiore,Villa Sparina,Piemonte,3,34-38,Barbera 100%,nd,88,3,88,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,13.5,4,14,botte piccola,small oak,,,Italy,,,
1,0004472-1,1.35,92,2.56,61,8,0.21,6,,0.00,,3.0,,,,Barbera Del Monferrato Superiore Rivalta,DOCG,Barbera Del Monferrato Superiore,Villa Sparina,Piemonte,3★,34-38,Barbera 100%,Filetto al pepe verde – Petto d'anatra con riduzione alla Barbera – Guancia di manzo brasata alla Barbera – ,86.5,3★,86.5,nd,nd,Piemonte Barbera,,Rosso fermo,Red Wine,13.5,1k-4k,14,botte piccola,small oak,,,Italy,,,
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0004510,,,,,,,,,,,,,2016,,Gavi Bricco Palma,DOCG,Gavi,Anna Ghione,Piemonte,2,8-12,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,12.5,3,-,-,-,,,Italy,,,
1,0004510-1,0.12,1,0.06,1,,0.00,,,0.00,,2.0,,,,Gavi Bricco Palma,DOCG,Gavi,Anna Ghione,Piemonte,2★,8-12,Cortese 100%,nd,82.0,2★,82.0,nd,nd,,,Bianco fermo,White Wine,12.5,3k,-,-,-,,,Italy,,,
2,0004504,,,,,,,,,,,,2017,2015,,Gavi Principessa Gavia,DOCG,Gavi,Banfi Piemonte,Piemonte,2,6-10,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,12,240,-,-,-,,,Italy,,,
2,0004504,,,,,,,,,,,,2018,2016,,Gavi Principessa Gavia,DOCG,Gavi,Banfi Piemonte,Piemonte,2,7-11,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,12.5,240,-,-,-,,,Italy,,,
2,0004504,,,,,,,,,,,,2019,2017,,Gavi Principessa Gavia,DOCG,Gavi,Banfi Piemonte,Piemonte,2,7-11,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,12.5,180,-,-,-,,,Italy,,,
2,0004504,,,,,,,,,,,,2020,2018,,Gavi Principessa Gavia,DOCG,Gavi,Banfi Piemonte,Piemonte,2,7-11,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,12,220,-,-,-,,,Italy,,,
2,0004504,,,,,,,,,,,,2021,2019,,Gavi Principessa Gavia,DOCG,Gavi,Banfi Piemonte,Piemonte,2,7-11,Cortese 100%,nd,84,2,84,nd,nd,,,Bianco fermo,White Wine,12,220,-,-,-,,,Italy,,,
2,0004504,,,,,,,,,,,,2022,2020,,Gavi Principessa Gavia,DOCG,Gavi,Banfi Piemonte,Piemonte,3,7-11,Cortese 100%,nd,85,3,85,nd,nd,,,Bianco fermo,White Wine,12.5,240,-,-,-,,,Italy,,,
1,0004504-1,0.92,5,0.57,8,,0.00,,,0.00,,2.2,,,,Gavi Principessa Gavia,DOCG,Gavi,Banfi Piemonte,Piemonte,2★-3★,7-11,Cortese 100%,nd,82.8,2★-3★,82.8,nd,nd,,,Bianco fermo,White Wine,12.5,180k-240k,-,-,-,,,Italy,,,
2,0004520,,,,,,,,,,,,,2016,,Gavi Principessa Gavia Perlante,DOCG,Gavi,Banfi Piemonte,Piemonte,2,7-11,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,12.5,50,-,-,-,,,Italy,,,
1,0004520-1,0.12,1,0.07,1,,0.00,,,0.00,,2.0,,,,Gavi Principessa Gavia Perlante,DOCG,Gavi,Banfi Piemonte,Piemonte,2★,7-11,Cortese 100%,nd,82.0,2★,82.0,nd,nd,,,Bianco fermo,White Wine,12.5,50k,-,-,-,,,Italy,,,
2,0004525,,,,,,,,,,,,,2018,,Gavi Del Comune Di Gavi Granée,DOCG,Gavi,Batasiolo,Piemonte,2,10-14,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,13,130,5,acciaio,steel,,,Italy,,,
2,0004525,,,,,,,,,,,,,2018,,Gavi Del Comune Di Gavi Granée,DOCG,Gavi,Batasiolo,Piemonte,2,10-14,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,13,120,5,acciaio,steel,,,Italy,,,
1,0004525-1,0.23,1,0.11,2,,0.00,,,0.00,,2.0,,,,Gavi Del Comune Di Gavi Granée,DOCG,Gavi,Batasiolo,Piemonte,2★,10-14,Cortese 100%,nd,82.0,2★,82.0,nd,nd,,,Bianco fermo,White Wine,13,120k-130k,5,acciaio,steel,,,Italy,,,
2,0004526,,,,,,,,,,,,,2018,,Gavi Del Comune Di Gavi Grivo Del Quartaro,DOCG,Gavi,Batasiolo,Piemonte,2,10-14,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,12.5,50,5,acciaio,steel,,,Italy,,,
2,0004526,,,,,,,,,,,,,2019,,Gavi Del Comune Di Gavi Grivo Del Quartaro,DOCG,Gavi,Batasiolo,Piemonte,2,8-12,Cortese 100%,nd,82,2,82,nd,nd,,,Bianco fermo,White Wine,12.5,60,5,acciaio,steel,,,Italy,,,
1,0004526-1,0.23,1,0.13,2,,0.00,,,0.00,,2.0,,,,Gavi Del Comune Di Gavi Grivo Del Quartaro,DOCG,Gavi,Batasiolo,Piemonte,2★,8-12,Cortese 100%,nd,82.0,2★,82.0,nd,nd,,,Bianco fermo,White Wine,12.5,50k-60k,5,acciaio,steel,,,Italy,,,
2,0004475,,,,,,,,,,,,2017,2015,,Gavi Del Comune Di Gavi,DOCG,Gavi,Bersano,Piemonte,5,12-16,Cortese 100%,nd,-,2,82,nd,nd,,,Bianco fermo,White Wine,12.5,60,-,-,-,,,Italy,,,
2,0004475,,,,,,,,,,,,2018,2016,,Gavi Del Comune Di Gavi,DOCG,Gavi,Bersano,Piemonte,5,12-16,Cortese 100%,nd,-,2,82,nd,nd,,,Bianco fermo,White Wine,12.5,108,-,-,-,,,Italy,,,
2,0004475,,,,,,,,,,,,2019,2017,,Gavi Del Comune Di Gavi,DOCG,Gavi,Bersano,Piemonte,5,12-16,Cortese 100%,nd,-,2,82,nd,nd,,,Bianco fermo,White Wine,12.5,90,-,-,-,,,Italy,,,
2,0004475,,,,,,,,,,,,2020,2018,,Gavi Del Comune Di Gavi,DOCG,Gavi,Bersano,Piemonte,5,12-16,Cortese 100%,nd,-,2,82,nd,nd,,,Bianco fermo,White Wine,12,90,-,-,-,,,Italy,,,
2,0004475,,,,,,,,,,,,2021,2019,,Gavi Del Comune Di Gavi,DOCG,Gavi,Bersano,Piemonte,5,12-16,Cortese 100%,nd,-,2,82,nd,nd,,,Bianco fermo,White Wine,12,80,-,-,-,,,Italy,,,
2,0004475,,,,,,,,,,,,2022,2020,,Gavi Del Comune Di Gavi,DOCG,Gavi,Bersano,Piemonte,5,12-16,Cortese 100%,nd,-,2,82,nd,nd,,,Bianco fermo,White Wine,12,80,-,-,-,,,Italy,,,
1,0004475-1,17.89,100,7.14,100,,0.00,,,0.00,,5.0,,,,Gavi Del Comune Di Gavi,DOCG,Gavi,Bersano,Piemonte,5★,12-16,Cortese 100%,nd,#DIV/0!,2★,82.0,nd,nd,,,Bianco fermo,White Wine,12,60k-108k,-,-,-,,,Italy,,,
2,0004478,,,,,,,,,,,,,2014,,Gavi Del Comune Di Gavi Bruno Broglia,DOCG,Gavi,Broglia,Piemonte,5,23-27,Cortese 100%,Crespelle con capesante asparagi e calamari,91,5,91,nd,nd,,,Bianco fermo,White Wine,13.5,30,12,acciaio,steel,"Paglierino intenso, cristallino. Propoli, maggiorana, timo, cedro, mela verde, nespola, mandorla, un'inesausta  vena minerale: che naso! Esprime ottimamente la peculiarità dei grandi terroir di Gavi. È naturale, quindi, che all'assaggio non solo si confermi, ma che estenda il ventaglio sensoriale:  il palato è sferzato da un complesso fresco-sapido gustoso e indomito, quasi salino, su cui cresce, dall'ingresso al finale, un sorso ricco e profondo, fruttato e ampio. Giovanissimo e promettente. Matura per 12 mesi in acciaio sui lieviti. ",,Italy,,,
